AXP,BA,CAT,CSCO,CVX,DD,DIS,GE,GS,HD,IBM,INTC,JNJ,JPM,KO,MCD,MMM,MRK,MSFT,NKE,PFE,PG,T,TRV,UNH,UTX,V,VZ,WMT,XOM,^DJI
89.089996,133.449997,107.150002,22.860001,125.849998,67.690002,82.08000200000001,26.92,160.279999,77.269997,192.190002,26.450001,101.019997,54.619999,41.110001000000004,103.529999,142.429993,55.75,40.419998,74.589996,29.200001,81.610001,36.200001,92.910004,78.040001,118.739998,212.059998,47.849998,79.139999,102.360001,16715.439453
88.459999,132.990005,106.529999,22.809998999999998,126.41999799999999,67.72,80.91999799999999,26.76,159.449997,76.309998,188.720001,26.33,100.870003,54.360001000000004,40.889998999999996,103.029999,141.600006,56.369999,40.240002000000004,73.58000200000001,29.1,81.16999799999999,36.389998999999996,92.650002,77.16999799999999,117.32,209.86000099999998,48.009997999999996,78.739998,102.290001,16613.970703
87.599998,131.21000700000002,104.989998,24.18,123.809998,66.82999699999999,80.150002,26.6,156.639999,76.239998,186.46000700000002,26.01,100.690002,53.509997999999996,40.52,102.5,140.979996,55.889998999999996,39.599998,72.940002,29.059998999999998,80.529999,36.52,92.370003,76.480003,115.699997,207.449997,47.959998999999996,76.83000200000001,100.779999,16446.810547
87.5,130.809998,106.029999,24.370001000000002,123.18,67.019999,80.389999,26.67,156.429993,77.360001,187.059998,25.82,100.58000200000001,53.310001,40.889998999999996,103.139999,141.130005,55.869999,39.830002,73.940002,29.120001000000002,80.33000200000001,36.740002000000004,92.58000200000001,76.650002,114.58000200000001,209.809998,49.07,77.010002,100.739998,16491.310547
88.120003,131.350006,105.389999,24.35,122.949997,67.029997,81.050003,26.610001,157.669998,76.5,187.0,26.040001,100.639999,53.830002,40.709998999999996,102.089996,141.669998,56.349998,39.75,74.489998,29.280001000000002,79.93,36.380001,92.769997,77.199997,115.019997,210.36000099999998,49.150002,76.610001,100.870003,16511.859375
87.089996,129.580002,101.559998,24.120001000000002,122.5,66.68999699999999,81.089996,26.299999,156.350006,77.959999,184.889999,26.040001,100.25,53.720001,40.580002,101.529999,140.229996,56.0,39.68,73.260002,29.25,80.230003,35.5,92.66999799999999,76.660004,113.099998,207.919998,48.650002,75.690002,100.66999799999999,16374.30957
87.860001,130.96000700000002,102.879997,24.48,124.160004,67.22,82.190002,26.49,159.350006,78.08000200000001,186.389999,26.200001,101.139999,54.119999,40.869999,102.559998,140.66000400000001,56.580002,40.349998,74.209999,29.57,80.489998,35.27,92.860001,77.720001,114.839996,210.100006,49.169998,75.660004,102.029999,16533.060547
88.150002,131.83999599999999,103.08000200000001,24.379998999999998,123.629997,67.509998,82.349998,26.51,159.850006,78.779999,185.679993,26.15,100.959999,54.549999,40.580002,102.449997,140.309998,56.490002000000004,40.099998,74.879997,29.66,80.650002,35.380001,93.010002,78.339996,115.040001,209.369995,49.450001,75.389999,101.5,16543.080078
88.779999,132.41000400000001,104.029999,24.52,123.370003,68.099997,83.32,26.51,160.16000400000001,79.18,185.940002,26.290001,100.980003,54.529999,40.580002,102.0,141.139999,56.810001,40.119999,75.849998,29.49,80.519997,35.32,92.860001,78.769997,115.540001,212.07000699999998,49.740002000000004,75.610001,101.32,16606.269531
91.389999,134.169998,103.68,24.709999,122.839996,68.160001,83.739998,26.57,161.770004,79.690002,184.779999,26.709999,100.809998,55.139998999999996,40.77,102.360001,141.440002,56.689999,40.189999,76.610001,29.610001,80.08000200000001,35.209998999999996,93.489998,79.110001,115.849998,214.5,49.619999,75.589996,101.360001,16675.5
91.059998,134.330002,102.910004,24.82,122.519997,68.409995,83.599998,26.66,161.190002,79.68,183.080002,26.879998999999998,100.300003,55.450001,40.580002,101.300003,141.429993,56.400002,40.009997999999996,76.269997,29.610001,80.099998,35.34,93.459999,78.58000200000001,115.949997,213.80000299999998,49.740002000000004,75.529999,101.059998,16633.179688
91.279999,135.139999,103.599998,24.68,122.32,68.969996,84.029999,26.74,160.740005,79.900002,183.759995,26.959999,100.760002,55.720001,40.66,101.339996,142.389999,57.700001,40.34,76.379997,29.6,80.400002,35.389998999999996,94.099998,79.370003,116.349998,214.669998,49.720001,75.980003,101.269997,16698.740234
91.5,135.25,102.230003,24.620001000000002,122.790001,69.31,84.010002,26.790001,159.809998,80.230003,184.360001,27.32,101.459999,55.57,40.91,101.43,142.550003,57.860001000000004,40.939999,76.910004,29.629998999999998,80.790001,35.470001,93.449997,79.629997,116.220001,214.830002,49.959998999999996,76.769997,100.529999,16717.169922
91.889999,135.899994,103.760002,24.780001000000002,122.209999,69.259998,84.269997,26.83,160.029999,80.839996,185.690002,27.26,102.16999799999999,55.349998,40.860001000000004,102.029999,142.320007,57.93,40.790001000000004,76.720001,29.709999,80.360001,35.439999,93.709999,79.470001,117.400002,213.520004,50.049999,76.760002,99.940002,16743.630859
91.730003,135.880005,104.489998,24.68,122.550003,68.87,83.879997,26.790001,161.800003,80.66999799999999,184.369995,27.66,102.459999,55.599998,40.880001,101.449997,142.889999,57.91,40.290001000000004,75.550003,29.59,79.93,35.200001,93.410004,79.879997,117.82,211.32000699999998,49.290001000000004,76.709999,100.389999,16722.339844
91.809998,135.330002,104.309998,24.5,122.349998,69.319994,84.239998,26.549999,162.389999,80.540001,184.509995,27.6,102.68,55.68,40.790001000000004,102.440002,142.259995,57.93,40.32,76.129997,29.639999,79.860001,35.049999,94.66999799999999,80.510002,117.139999,211.42999300000002,49.150002,77.129997,100.040001,16737.529297
92.800003,136.820007,106.959999,24.700001,123.519997,69.339998,84.779999,26.77,162.580002,80.379997,185.979996,27.66,103.220001,56.630001,40.889998999999996,102.449997,143.71000700000002,58.099998,41.209998999999996,75.870003,29.76,80.110001,35.099998,94.970001,79.800003,118.16999799999999,212.22000099999997,49.279999,77.32,100.550003,16836.109375
94.910004,138.25,108.18,24.83,124.190002,69.670001,84.610001,27.18,166.190002,80.639999,186.369995,28.17,103.18,56.970001,40.990002000000004,101.959999,144.639999,57.849998,41.48,76.230003,29.42,80.029999,35.02,94.360001,79.93,118.900002,213.0,49.419998,77.209999,101.599998,16924.279297
95.57,137.96000700000002,108.75,24.799999,124.370003,69.430001,85.480003,27.440001000000002,166.0,80.610001,186.220001,27.91,103.220001,57.419998,40.91,101.379997,145.320007,57.939999,41.27,76.66999799999999,29.35,80.089996,35.009997999999996,94.660004,79.760002,120.089996,212.580002,49.57,77.010002,101.519997,16943.099609
95.279999,137.25,109.309998,25.0,125.339996,69.470001,84.75,27.41,166.360001,80.739998,184.28999299999998,28.24,104.099998,57.900002,41.07,100.879997,144.970001,58.490002000000004,41.110001000000004,76.309998,29.5,80.150002,34.939999,95.099998,79.809998,119.129997,214.25,49.52,76.620003,101.459999,16945.919922
95.08000200000001,134.100006,108.690002,25.040001,125.18,68.969996,84.309998,27.15,165.429993,79.809998,182.25,27.93,103.32,57.27,40.860001000000004,100.41999799999999,144.41000400000001,58.810001,40.860001000000004,75.139999,29.43,80.059998,34.810001,94.900002,80.16999799999999,118.300003,212.67999300000002,49.369999,76.160004,101.949997,16843.880859
94.760002,132.190002,106.650002,24.66,126.110001,68.080001,82.800003,26.959999,165.96000700000002,78.43,181.220001,27.959999,102.529999,57.040001000000004,40.419998,99.760002,143.070007,58.299999,40.580002,74.769997,29.450001,79.760002,34.830002,95.0,79.440002,116.849998,211.770004,49.040001000000004,75.730003,101.660004,16734.189453
94.849998,132.28999299999998,106.769997,24.700001,127.260002,68.29999699999999,82.800003,27.040001,165.889999,78.07,182.559998,29.870001000000002,102.529999,57.040001000000004,40.369999,100.489998,143.360001,58.240002000000004,41.23,74.620003,29.530001000000002,79.639999,35.029999,95.410004,79.18,116.790001,211.289993,49.18,75.279999,102.650002,16775.740234
94.370003,132.53999299999998,106.809998,24.530001000000002,128.53999299999998,68.109999,83.300003,26.82,165.850006,78.900002,182.350006,30.01,102.449997,56.869999,40.66,101.099998,143.320007,58.07,41.5,74.550003,29.610001,79.690002,34.98,95.459999,78.0,116.870003,210.24000499999997,49.310001,75.339996,102.91999799999999,16781.009766
94.660004,132.449997,106.66999799999999,24.5,128.830002,67.789998,83.160004,26.870001000000002,168.220001,80.019997,182.259995,29.950001,101.93,57.419998,40.919998,101.269997,143.690002,58.060001,41.68,75.089996,29.48,79.58000200000001,35.02,95.220001,78.16999799999999,117.010002,210.809998,49.209998999999996,74.989998,102.41999799999999,16808.490234
95.559998,132.479996,107.480003,24.629998999999998,130.279999,67.889995,83.58000200000001,26.889999,169.860001,80.709999,183.600006,29.93,102.809998,57.779999,41.560001,101.349998,144.330002,58.41,41.650002,76.209999,29.709999,79.790001,35.200001,95.400002,79.209999,117.230003,211.25,49.419998,75.699997,102.730003,16906.619141
95.07,132.820007,107.25,24.709999,131.990005,67.4,83.769997,26.93,169.729996,80.440002,182.820007,30.09,103.809998,57.299999,41.790001000000004,101.910004,144.490005,58.299999,41.509997999999996,75.639999,29.59,80.239998,35.360001000000004,95.599998,80.510002,117.58000200000001,210.32000699999998,49.470001,75.870003,102.629997,16921.460938
95.540001,132.100006,109.379997,24.83,132.33999599999999,68.429999,82.82,26.969998999999998,169.83999599999999,80.16999799999999,181.550003,30.200001,105.269997,57.549999,41.689999,101.91999799999999,145.16000400000001,58.919998,41.68,75.099998,29.780001000000002,79.93,35.389998999999996,94.589996,81.410004,117.989998,209.490005,49.389998999999996,75.68,103.83000200000001,16947.080078
95.510002,130.850006,108.779999,24.700001,132.979996,67.979997,82.760002,26.68,170.240005,80.639999,182.139999,30.23,104.75,58.189999,41.73,101.910004,144.08999599999999,58.5,41.990002000000004,75.449997,29.450001,79.519997,35.389998999999996,94.949997,81.489998,117.129997,209.470001,49.73,75.790001,104.379997,16937.259766
94.43,129.149994,107.809998,24.530001000000002,131.770004,67.34,82.68,26.58,168.229996,80.43,180.880005,30.5,104.589996,57.419998,41.849998,101.470001,143.08999599999999,57.919998,41.75,74.980003,29.299999,79.010002,35.290001000000004,94.66999799999999,81.739998,115.68,207.78999299999998,49.279999,75.970001,102.730003,16818.130859
94.639999,127.059998,108.440002,24.719998999999998,131.229996,67.819996,83.900002,26.42,168.380005,80.529999,180.720001,30.879998999999998,105.760002,57.529999,41.959998999999996,101.610001,143.649994,58.860001000000004,42.029999,76.470001,29.799999,79.32,35.259997999999996,94.860001,82.339996,116.120003,209.059998,49.41,75.620003,102.139999,16867.509766
94.300003,128.020004,108.519997,24.65,130.919998,67.699996,84.449997,26.290001,168.009995,80.75,180.369995,30.780001000000002,105.650002,57.389998999999996,42.029999,101.510002,143.729996,58.529999,41.720001,76.860001,29.59,78.620003,35.259997999999996,94.410004,82.290001,115.75,208.96000700000002,49.209998999999996,74.910004,102.029999,16846.130859
94.93,128.53999299999998,108.779999,24.700001,130.360001,65.43999699999999,85.300003,26.43,166.779999,81.129997,181.71000700000002,30.93,104.989998,57.529999,42.189999,101.459999,143.690002,57.529999,42.25,77.68,29.67,79.019997,35.41,93.91999799999999,82.0,116.58000200000001,209.279999,49.32,75.339996,101.209999,16851.839844
94.870003,127.230003,108.66999799999999,24.85,130.550003,65.43999699999999,85.739998,26.280001000000002,167.440002,80.959999,181.270004,30.9,104.620003,57.619999,42.360001000000004,100.739998,143.240005,57.849998,41.700001,77.550003,29.68,78.589996,35.360001000000004,94.07,81.75,115.449997,210.710007,48.93,75.07,100.68,16826.599609
95.349998,128.149994,109.16999799999999,25.08,130.53999299999998,65.409999,86.470001,26.4,166.809998,81.82,186.350006,30.98,105.870003,57.57,42.290001000000004,101.0,144.559998,58.509997999999996,41.869999,78.0,30.08,79.279999,35.48,95.209999,81.889999,115.93,214.25,49.369999,75.279999,101.360001,16956.070312
95.209999,127.620003,109.559998,25.030001000000002,130.229996,65.35999699999999,86.440002,26.610001,166.889999,81.980003,188.389999,30.98,105.860001,56.970001,42.290001000000004,100.529999,145.229996,59.049999,41.900002,77.790001,30.370001000000002,79.559998,35.669998,94.620003,82.489998,115.139999,214.83999599999999,49.66,75.620003,101.57,16976.240234
95.839996,128.509995,111.08000200000001,25.190001000000002,131.190002,65.799998,86.839996,26.860001,169.46000700000002,82.050003,188.529999,31.139999,105.41999799999999,57.049999,42.23,100.980003,145.41000400000001,59.200001,41.799999,78.449997,30.530001000000002,79.980003,35.84,94.839996,83.349998,115.529999,216.50999500000003,49.709998999999996,75.75,102.589996,17068.259766
95.400002,129.08999599999999,110.160004,25.23,130.470001,65.63999799999999,86.589996,26.75,167.779999,81.41999799999999,188.03999299999998,31.030001000000002,106.470001,56.669998,42.139998999999996,100.16999799999999,144.91000400000001,58.52,41.990002000000004,78.650002,30.49,80.190002,36.02,94.550003,82.220001,115.099998,216.74000499999997,49.75,76.07,102.650002,17024.210938
94.57,126.790001,109.459999,25.07,129.899994,65.329999,85.860001,26.370001000000002,164.91000400000001,80.760002,187.220001,30.790001,105.720001,55.759997999999996,41.939999,100.089996,144.559998,58.169998,41.779999,77.66999799999999,30.15,80.559998,35.560001,94.139999,81.93,114.07,215.25999500000003,48.759997999999996,76.650002,102.83000200000001,16906.619141
94.739998,126.790001,110.139999,25.440001000000002,131.389999,65.039997,87.220001,26.32,164.669998,80.730003,188.419998,30.889999,106.040001,56.02,41.950001,101.07,144.679993,58.549999,41.669998,78.690002,30.049999,81.66999799999999,35.650002,94.699997,82.739998,113.839996,216.16000400000001,48.900002,77.209999,103.550003,16985.609375
94.459999,126.790001,109.360001,25.440001000000002,130.25,64.93999699999999,86.860001,26.200001,163.419998,79.400002,187.699997,31.26,105.800003,55.560001,42.259997999999996,100.58000200000001,143.889999,58.580002,41.689999,77.5,30.0,81.610001,35.700001,94.300003,82.08000200000001,113.510002,215.539993,49.639998999999996,77.059998,102.57,16915.070312
94.470001,128.08999599999999,109.959999,25.52,128.470001,64.889999,86.889999,26.549999,164.800003,79.610001,188.0,31.25,105.099998,55.799999,41.970001,100.370003,144.309998,58.439999,42.09,77.290001,30.07,81.160004,35.759997999999996,94.68,82.870003,114.129997,217.0,50.32,76.82,101.739998,16943.810547
94.540001,129.520004,110.089996,25.440001000000002,129.259995,65.009999,86.760002,26.66,167.0,79.459999,189.860001,31.49,105.379997,56.290001000000004,42.380001,100.470001,145.0,58.18,42.139998999999996,77.949997,30.24,81.32,35.860001000000004,95.559998,84.269997,114.879997,221.02999900000003,50.529999,76.550003,102.68,17055.419922
94.449997,129.100006,109.849998,25.67,129.259995,64.58,86.150002,26.610001,169.169998,79.860001,188.490005,31.709999,103.279999,58.27,42.099998,100.300003,145.059998,57.91,42.450001,78.029999,30.41,81.260002,36.240002000000004,95.949997,83.900002,114.839996,221.77999900000003,50.709998999999996,76.839996,102.389999,17060.679688
94.470001,127.41999799999999,111.400002,25.98,130.889999,65.029999,85.349998,27.02,170.470001,79.660004,192.360001,34.650002,102.220001,58.709998999999996,42.119999,99.269997,146.169998,58.150002,44.080002,76.91999799999999,30.959999,80.940002,36.450001,95.620003,83.760002,114.360001,222.669998,50.959998999999996,76.860001,103.769997,17138.199219
92.989998,125.879997,109.07,25.629998999999998,130.080002,64.889999,85.029999,26.610001,170.139999,79.550003,192.490005,33.700001,100.370003,57.860001000000004,42.02,98.370003,143.53999299999998,57.599998,44.529999,76.529999,30.549999,80.400002,36.029999,94.699997,85.110001,112.769997,217.88000499999998,50.32,76.610001,102.309998,16976.810547
93.529999,127.639999,110.16999799999999,25.91,130.389999,65.549999,85.809998,26.459999,171.470001,80.08000200000001,192.5,33.700001,101.800003,58.23,42.43,98.989998,144.830002,58.34,44.689999,77.519997,30.73,80.550003,36.169998,95.339996,85.519997,113.57,220.19999700000002,50.75,77.089996,102.730003,17100.179688
92.879997,128.300003,110.230003,25.85,131.28999299999998,65.539997,85.739998,25.98,171.720001,79.709999,190.850006,34.060001,101.269997,58.240002000000004,42.400002,97.550003,144.300003,58.0,44.84,76.82,30.35,80.279999,35.959998999999996,95.260002,85.059998,112.980003,219.22000099999997,50.700001,76.769997,103.08000200000001,17051.730469
93.370003,129.740005,110.059998,25.950001,132.580002,64.949999,86.209999,26.02,175.020004,80.540001,194.08999599999999,34.790001000000004,102.470001,58.669998,41.189999,96.269997,145.119995,58.43,44.830002,77.040001,30.49,80.099998,35.939999,91.629997,86.050003,110.860001,221.25999500000003,50.98,76.639999,103.540001,17113.539062
93.279999,126.709999,108.379997,25.68,133.880005,65.36999899999999,86.040001,25.91,176.820007,81.019997,193.630005,34.5,102.190002,59.0,40.810001,95.349998,144.679993,58.110001000000004,44.869999,77.370003,30.389999,79.989998,35.880001,91.779999,85.940002,109.730003,221.19999700000002,50.91,76.989998,104.25,17086.630859
93.150002,124.400002,105.040001,25.83,134.850006,65.199997,86.800003,25.940001000000002,176.259995,81.199997,195.240005,34.25,102.199997,59.169998,40.970001,95.349998,145.130005,58.209998999999996,44.400002,78.599998,30.34,80.260002,35.5,92.879997,85.68,108.949997,222.74000499999997,51.049999,76.349998,104.279999,17083.800781
91.93,123.199997,104.849998,25.969998999999998,133.570007,64.929999,86.230003,25.790001,175.399994,81.029999,194.399994,34.25,102.110001,59.009997999999996,41.0,95.720001,145.119995,58.150002,44.5,77.720001,30.190001000000002,79.559998,35.540001000000004,92.099998,84.68,108.879997,214.770004,51.279999,75.970001,103.18,16960.570312
91.860001,123.059998,104.150002,25.92,133.240005,65.319997,87.150002,25.59,175.949997,81.07,195.779999,34.23,102.110001,59.189999,40.68,95.779999,145.529999,57.970001,43.970001,78.400002,30.1,79.260002,35.650002,91.879997,85.75,108.989998,214.22000099999997,51.580002,75.709999,104.370003,16982.589844
91.709999,122.32,104.690002,25.709999,132.419998,66.199998,86.199997,25.450001,175.53999299999998,80.980003,194.570007,34.189999,101.959999,58.639998999999996,40.349998,95.82,144.020004,58.580002,43.889998999999996,78.099998,29.73,78.650002,36.59,91.120003,84.269997,107.33000200000001,213.5,51.970001,75.440002,103.550003,16912.109375
90.910004,122.290001,103.379997,25.629998999999998,132.529999,65.389999,87.209999,25.639999,175.759995,81.760002,194.0,34.349998,102.300003,58.91,39.619999,95.949997,143.740005,58.080002,43.580002,79.610001,29.26,78.160004,36.360001000000004,90.940002,82.949997,106.379997,214.059998,51.759997999999996,74.779999,103.25,16880.359375
88.0,120.480003,100.75,25.23,129.240005,64.309998,85.879997,25.15,172.869995,80.849998,191.669998,33.889998999999996,100.089996,57.669998,39.290001000000004,94.559998,140.889999,56.740002000000004,43.16,77.129997,28.700001,77.32,35.59,89.559998,81.050003,105.150002,211.00999500000003,50.419998,73.58000200000001,98.940002,16563.300781
86.470001,120.379997,100.519997,25.0,127.900002,64.209998,85.379997,25.35,170.25,79.75,189.149994,33.740002000000004,99.900002,56.48,39.290001000000004,94.300003,140.110001,56.799999,42.860001000000004,76.779999,28.860001,79.650002,35.330002,89.610001,81.489998,104.75,211.809998,49.830002,73.540001,98.800003,16493.369141
86.93,119.93,101.809998,25.17,128.169998,64.629998,87.239998,25.27,171.690002,80.029999,189.639999,34.049999,100.160004,56.650002,39.400002,94.309998,140.75,57.060001,43.369999,77.160004,28.75,79.220001,35.459998999999996,89.900002,82.269997,105.050003,212.16000400000001,50.209998999999996,73.540001,100.129997,16569.279297
86.360001,121.269997,101.5,24.969998999999998,124.959999,64.02999799999999,86.75,25.02,169.419998,80.029999,187.100006,32.82,99.82,56.060001,39.18,93.43,139.779999,56.029999,43.080002,76.91999799999999,28.41,79.410004,35.110001000000004,89.120003,80.989998,105.019997,210.539993,49.66,73.339996,98.199997,16429.470703
86.400002,118.339996,101.489998,24.93,125.730003,64.769998,86.589996,25.440001000000002,169.740005,80.519997,185.970001,32.849998,100.709999,56.23,39.919998,93.470001,139.550003,55.93,42.740002000000004,77.139999,28.280001000000002,81.089996,34.619999,89.699997,81.5,103.790001,210.690002,49.130001,74.199997,98.980003,16443.339844
86.019997,119.839996,101.940002,24.860001,125.650002,64.4,85.510002,25.5,169.100006,80.470001,184.300003,32.68,99.93,55.91,39.349998,93.309998,139.130005,55.639998999999996,43.23,76.349998,28.040001,80.139999,34.209998999999996,89.900002,79.260002,104.220001,209.03999299999998,48.650002,73.949997,98.269997,16368.269531
87.470001,120.629997,103.279999,25.030001000000002,127.860001,65.039997,86.849998,25.66,172.259995,82.43,186.630005,32.599998,101.08000200000001,56.34,39.450001,93.550003,140.850006,56.549999,43.200001,77.059998,28.34,80.949997,34.470001,90.480003,80.120003,105.959999,210.460007,48.700001,74.66999799999999,99.739998,16553.929688
86.949997,120.800003,104.5,25.23,127.709999,65.029999,87.5,25.790001,172.46000700000002,82.879997,187.470001,33.02,101.160004,56.32,39.57,93.529999,140.580002,56.66,43.200001,77.059998,28.25,81.480003,34.470001,90.660004,79.870003,105.720001,210.580002,48.669998,74.360001,98.730003,16569.980469
87.08000200000001,120.470001,104.33000200000001,25.15,127.089996,65.489999,87.209999,25.610001,172.330002,82.91999799999999,187.33999599999999,33.130001,100.629997,56.349998,39.68,93.559998,140.880005,57.029999,43.52,76.730003,28.08,81.41999799999999,34.639998999999996,91.089996,80.220001,104.910004,210.30000299999998,48.84,74.220001,98.489998,16560.539062
87.400002,121.980003,105.160004,25.200001,127.599998,65.109999,87.599998,25.83,172.369995,83.120003,187.949997,34.099998,101.739998,56.720001,39.939999,93.959999,141.800003,57.849998,44.080002,77.25,28.209999,81.480003,34.689999,91.269997,81.510002,105.559998,211.42999300000002,48.919998,74.029999,99.089996,16651.800781
87.269997,124.110001,105.660004,24.540001,126.959999,65.199997,88.610001,25.879998999999998,172.729996,83.860001,187.880005,33.939999,102.019997,56.98,40.18,93.660004,142.33999599999999,58.779999,44.27,77.300003,28.73,81.949997,34.91,92.220001,81.82,105.769997,212.520004,49.0,74.389999,99.089996,16713.580078
86.599998,123.160004,105.739998,24.43,126.099998,65.249999,89.279999,25.639999,171.899994,83.690002,187.380005,34.169998,101.16999799999999,56.75,40.880001,93.790001,141.919998,58.610001000000004,44.790001000000004,77.129997,28.639999,81.779999,34.740002000000004,92.129997,81.470001,105.629997,210.190002,48.799999,73.900002,99.029999,16662.910156
87.160004,124.980003,106.980003,24.629998999999998,126.300003,65.87,89.970001,26.07,174.550003,83.589996,189.360001,34.41,102.699997,57.23,41.349998,94.25,144.119995,58.419998,45.110001000000004,78.550003,28.84,82.440002,34.650002,92.989998,82.339996,108.089996,214.32000699999998,48.779999,74.489998,99.519997,16838.740234
88.120003,125.58000200000001,107.300003,24.639999,127.629997,66.289996,90.089996,26.049999,173.96000700000002,88.230003,190.070007,34.34,102.959999,57.560001,41.259997999999996,94.449997,144.25,58.91,45.330002,78.510002,28.940001000000002,82.690002,34.48,92.910004,83.470001,108.559998,215.0,48.700001,74.879997,99.489998,16919.589844
88.489998,127.349998,107.699997,24.709999,127.489998,66.219998,89.839996,26.360001,174.029999,90.75,190.100006,34.5,103.209999,57.639998999999996,41.25,94.190002,144.600006,59.48,44.950001,78.910004,28.889999,82.809998,34.529999,93.110001,83.43,109.709999,216.19999700000002,48.82,74.959999,99.699997,16979.130859
89.139999,127.5,107.970001,24.889999,127.93,66.299998,90.379997,26.43,175.149994,91.150002,191.229996,35.150002,104.190002,58.5,41.41,94.529999,144.5,58.849998,45.220001,78.940002,28.82,83.279999,34.639998999999996,93.940002,83.769997,110.059998,215.75,48.869999,75.550003,99.279999,17039.490234
88.879997,127.459999,107.309998,24.65,127.110001,65.859998,90.489998,26.15,175.470001,91.029999,190.41000400000001,34.939999,103.099998,58.490002000000004,41.119999,94.449997,144.130005,59.169998,45.150002,79.290001,28.92,83.389999,34.5,93.75,83.779999,109.389999,216.08999599999999,48.639998999999996,75.730003,98.5,17001.220703
89.589996,128.330002,107.970001,24.700001,127.839996,66.15,90.379997,26.200001,177.869995,91.199997,191.16000400000001,34.810001,103.230003,59.34,41.41,94.440002,144.699997,59.73,45.169998,80.010002,28.91,83.540001,34.509997999999996,94.290001,84.239998,109.82,216.020004,49.150002,75.690002,98.75,17076.869141
89.150002,128.600006,108.059998,24.809998999999998,128.25,66.159998,90.019997,26.01,177.899994,91.629997,192.990005,34.799999,103.440002,59.740002000000004,41.599998,94.110001,144.600006,60.200001,45.009997999999996,79.480003,29.209999,83.379997,34.5,94.199997,85.120003,109.68,216.729996,49.25,75.519997,99.639999,17106.699219
89.239998,128.199997,108.550003,24.799999,128.639999,65.93,90.370003,26.129998999999998,177.809998,91.870003,192.25,34.790001000000004,103.220001,59.59,41.599998,94.650002,143.940002,60.279999,44.869999,79.720001,29.49,83.309998,34.75,94.760002,86.379997,109.089996,217.13000499999998,49.43,75.849998,99.529999,17122.009766
89.019997,127.110001,108.650002,24.85,128.75,66.15,90.230003,26.01,177.649994,92.510002,192.0,34.650002,102.949997,59.16,41.630001,94.139999,143.979996,60.0,44.880001,78.82,29.379998999999998,83.029999,34.740002000000004,94.339996,86.339996,109.110001,214.600006,49.41,75.900002,99.57,17079.570312
89.550003,126.800003,109.07,24.99,129.449997,66.11,89.879997,25.98,179.110001,93.5,192.300003,34.919998,103.730003,59.450001,41.720001,93.720001,144.0,60.110001000000004,45.43,78.550003,29.389999,83.110001,34.959998999999996,94.709999,86.68,107.980003,212.520004,49.82,75.5,99.459999,17098.449219
89.720001,125.480003,108.91999799999999,24.879998999999998,127.540001,65.83,90.800003,25.85,179.770004,91.150002,191.559998,34.57,103.360001,59.669998,41.639998999999996,92.800003,144.220001,59.790001000000004,45.09,79.279999,29.26,82.980003,34.84,94.519997,86.389999,109.040001,214.729996,49.77,75.75,98.489998,17067.560547
90.139999,125.940002,108.459999,25.040001,127.860001,65.819998,90.940002,25.950001,179.600006,89.0,191.949997,34.57,103.760002,59.700001,41.779999,93.139999,143.820007,60.48,44.959998999999996,78.82,29.4,82.900002,34.970001,94.470001,86.790001,109.199997,214.899994,49.880001,76.010002,99.110001,17078.279297
89.650002,125.459999,108.82,24.91,126.800003,65.91999799999999,90.139999,25.959999,180.080002,89.93,190.679993,34.91,103.839996,59.709998999999996,41.869999,93.010002,143.610001,60.080002,45.259997999999996,79.91999799999999,29.370001000000002,83.699997,34.939999,94.260002,87.059998,109.220001,214.25999500000003,49.720001,76.559998,98.360001,17069.580078
89.610001,124.690002,108.540001,25.0,127.400002,65.999998,90.940002,26.1,179.75,91.610001,191.199997,35.0,104.41999799999999,59.91,41.84,93.07,144.199997,61.18,45.91,82.040001,29.65,83.769997,35.150002,94.209999,87.75,108.699997,214.210007,49.939999,77.510002,99.260002,17137.359375
88.93,127.980003,107.910004,24.950001,126.209999,65.35999699999999,90.559998,26.08,180.110001,90.82,190.139999,35.330002,104.050003,59.889998999999996,41.779999,92.5,144.889999,61.049999,46.470001,82.400002,29.4,83.32,35.009997999999996,93.269997,87.910004,108.599998,215.770004,49.529999,76.529999,97.769997,17111.419922
87.900002,128.21000700000002,107.400002,24.860001,125.18,65.269999,89.599998,25.9,177.399994,88.93,189.990005,34.91,103.800003,59.060001,41.939999,91.089996,144.46000700000002,60.560001,46.759997999999996,81.839996,29.23,82.989998,34.66,92.849998,88.559998,108.66999799999999,214.27999900000003,48.900002,76.739998,97.389999,17013.869141
88.410004,128.220001,105.93,24.93,124.279999,65.209999,89.519997,25.950001,179.869995,89.25,191.53999299999998,35.02,104.989998,59.220001,42.169998,93.0,144.639999,60.759997999999996,46.84,82.470001,29.440001000000002,83.639999,34.700001,93.16999799999999,87.25,108.5,216.88000499999998,48.75,76.510002,96.809998,17068.710938
88.41999799999999,127.639999,105.589996,25.18,123.83000200000001,65.129999,89.970001,26.02,181.0,89.220001,191.720001,35.02,104.550003,59.759997999999996,41.950001,92.959999,144.350006,60.099998,47.0,81.82,29.629998999999998,83.489998,34.849998,92.91999799999999,87.08000200000001,108.510002,214.94999700000002,49.009997999999996,76.099998,97.029999,17049.0
