AA,AXP,BA,BAC,CAT,CSCO,CVX,DD,DIS,GE,HD,HPQ,IBM,INTC,JNJ,JPM,KO,MCD,MDLZ,MMM,MRK,MSFT,PFE,PG,T,TRV,UTX,VZ,WMT,XOM,^DJI
14.199983999999999,46.200001,64.489998,12.4,92.089996,19.540001,88.379997,49.129998,37.240002000000004,17.690001000000002,34.720001,41.539997,145.820007,21.469998999999998,62.77,40.790001000000004,63.900002,77.110001,31.389999,85.839996,36.549999,27.620001000000002,17.110001,63.549999,29.34,55.34,78.849998,34.669998,54.450001,72.18,11476.540039
13.959984,46.119999,64.239998,12.29,93.120003,19.469998999999998,88.010002,49.24,36.950001,17.49,34.790001000000004,41.229996,144.720001,21.280001000000002,62.57,40.209998999999996,64.739998,76.980003,31.48,85.809998,36.66,27.85,17.08,63.639998999999996,29.129998999999998,55.150002,78.949997,34.630001,54.23,71.849998,11457.469727
14.459983,44.57,64.400002,12.52,93.199997,19.75,89.059998,49.449998,37.009997999999996,17.77,35.119999,41.949999,144.550003,21.299999,62.400002,40.009997999999996,65.339996,76.709999,31.639999,86.400002,36.84,27.99,17.219998999999998,64.5,29.23,55.360001000000004,79.019997,34.759997999999996,54.630001,72.220001,11499.25
14.559982999999999,44.009997999999996,65.029999,12.57,92.589996,19.549999,88.489998,49.859997,37.049999,17.700001,35.099998,41.959998999999996,145.0,21.459999,62.540001000000004,39.669998,65.699997,76.809998,31.93,86.370003,36.48,27.9,17.030001000000002,64.809998,29.209999,55.18,78.800003,34.639998999999996,54.41,72.16999799999999,11491.910156
14.769982999999998,42.5,63.27,12.62,93.300003,19.620001000000002,88.800003,49.719997,37.060001,17.700001,35.200001,41.889998,144.509995,21.23,62.490002000000004,39.950001,65.309998,76.91999799999999,31.73,87.339996,36.5,27.809998999999998,17.17,64.970001,29.129998999999998,55.450001,78.900002,34.740002000000004,53.77,72.220001,11478.129883
14.889982999999999,43.23,64.190002,12.98,94.629997,19.530001000000002,89.230003,49.969999,37.330002,17.9,35.080002,41.909998,145.740005,21.1,62.34,41.0,65.489998,76.860001,31.84,86.529999,36.18,28.07,17.379998999999998,64.870003,29.07,55.869999,79.349998,34.939999,53.650002,72.720001,11533.160156
15.139982999999999,42.810001,64.610001,13.38,94.57,19.559998999999998,89.91999799999999,49.799997,37.950001,18.059998999999998,35.18,41.48,145.949997,20.889999,62.02,42.16,65.589996,77.010002,31.879998999999998,86.720001,36.220001,28.190001000000002,17.559998999999998,64.949997,29.129998999999998,55.849998,79.519997,35.18,53.310001,72.800003,11559.490234
15.339982000000001,42.77,65.059998,13.06,94.449997,19.690001000000002,90.68,49.769999,37.700001,18.040001,35.09,41.74,145.889999,20.84,62.25,42.080002,65.58000200000001,76.959999,31.879998999999998,86.470001,36.290001000000004,28.299999,17.610001,65.239998,29.200001,55.48,79.5,35.439999,53.599998,73.199997,11573.490234
15.229982999999999,43.049999,64.75,13.27,94.07,20.16,90.120003,49.629999,37.48,18.190001000000002,35.240002000000004,41.819997,145.33999599999999,20.84,61.93,42.669998,65.07,76.43,31.610001,87.010002,36.23,28.07,17.49,64.66999799999999,29.25,55.790001000000004,79.269997,35.5,53.57,73.010002,11555.030273
15.249982000000001,42.790001000000004,64.860001,13.34,93.690002,20.35,91.190002,49.819997,37.360001000000004,18.32,35.09,42.25,145.71000700000002,20.879998999999998,62.049999,42.610001000000004,65.360001,76.43,31.860001,86.739998,36.200001,28.01,17.59,64.760002,29.23,55.66,79.290001,35.619999,53.740002000000004,73.41999799999999,11575.540039
15.129983,42.860001000000004,65.050003,13.31,93.779999,20.25,91.370003,50.019997,37.599998,18.27,34.889998999999996,42.319996,146.520004,20.940001000000002,62.130001,42.360001000000004,65.449997,76.989998,31.559998999999998,86.760002,36.209998999999996,27.969998999999998,17.6,64.400002,29.309998999999998,55.59,79.099998,35.580002,54.080002,73.370003,11585.379883
15.209982,42.509997999999996,65.010002,13.28,93.870003,20.23,91.599998,49.689999,37.48,18.190001000000002,34.860001000000004,42.26,146.669998,21.02,61.939999,42.23,65.5,76.760002,31.51,86.540001,36.009997999999996,27.85,17.49,64.279999,29.33,55.540001000000004,78.849998,35.560001,54.07,73.360001,11569.709961
15.389982999999999,42.919998,65.260002,13.34,93.660004,20.23,91.25,49.879996999999996,37.509997999999996,18.290001,35.060001,42.099996999999995,146.759995,21.030001000000002,61.849998,42.419998,65.769997,76.760002,31.51,86.300003,36.040001000000004,27.91,17.51,64.33000200000001,29.379998999999998,55.709998999999996,78.720001,35.779999,53.93,73.120003,11577.509766
15.799982,43.400002,66.400002,14.19,94.150002,20.49,91.940002,50.029999,37.82,18.280001000000002,35.310001,42.739999,147.479996,20.85,62.82,43.580002,65.220001,76.599998,31.67,86.790001,36.040001000000004,27.98,17.68,64.769997,29.67,55.82,78.989998,36.43,54.560001,74.550003,11670.75
16.519981,43.950001,66.940002,14.24,93.709999,20.52,91.599998,49.889998999999996,38.990002000000004,18.610001,34.669998,43.63,147.639999,21.15,63.349998,44.16,63.869999,74.309998,31.6,86.66999799999999,36.349998,28.09,17.99,64.949997,29.879998999999998,55.57,79.120003,37.16,54.77,74.900002,11691.179688
16.55998,45.040001000000004,67.480003,14.5,94.519997,20.77,91.440002,50.219997,39.959998999999996,18.639999,34.560001,44.199996,147.050003,20.940001000000002,63.310001,44.700001,63.490002000000004,74.660004,31.530001000000002,86.66999799999999,36.560001,28.0,18.110001,64.800003,29.98,55.240002000000004,79.230003,37.669998,54.41,74.699997,11722.889648
16.359981,44.73,68.800003,14.44,93.540001,20.950001,90.690002,49.979997,39.650002,18.559998999999998,34.419998,44.879999,148.66000400000001,20.77,63.209998999999996,44.48,63.029999,74.209999,31.27,86.139999,37.060001,28.82,18.18,64.690002,29.15,54.389998999999996,79.150002,36.23,53.959998999999996,75.18,11697.30957
16.419981,44.360001000000004,69.379997,14.25,93.730003,20.969998999999998,91.190002,49.759997,39.450001,18.43,34.380001,45.089998,147.929993,20.66,62.599998,43.639998999999996,62.919998,74.370003,31.190001000000002,86.230003,37.349998,28.6,18.34,64.5,28.85,53.330002,79.08000200000001,35.93,54.080002,75.589996,11674.759766
16.489981,44.459998999999996,69.089996,14.4,93.389999,20.790001,90.410004,49.029998,39.5,18.51,34.389998999999996,44.859998,147.639999,20.690001000000002,62.16,43.400002,63.060001,73.559998,31.209999,87.150002,37.200001,28.219998999999998,18.26,64.360001,28.34,53.849998,78.459999,35.919998,53.73,75.129997,11637.450195
16.329981,45.040001000000004,68.959999,14.69,93.949997,20.879998999999998,91.83000200000001,48.969998,39.400002,18.629998999999998,34.860001000000004,45.429999,147.279999,21.049999,62.27,43.599998,62.689999,73.900002,31.290001,87.739998,36.950001,28.110001,18.219998999999998,64.040001,27.91,53.900002,78.91999799999999,35.360001000000004,54.290001000000004,75.690002,11671.879883
16.239981,45.0,70.150002,14.99,93.489998,21.120001000000002,92.449997,49.1,39.169998,18.67,34.830002,45.639998,149.100006,21.299999,62.5,44.709998999999996,63.040001000000004,73.599998,31.5,88.660004,37.150002,28.549999,18.370001000000002,64.970001,28.040001,54.59,79.43,35.470001,54.849998,76.58000200000001,11755.44043
15.749982999999999,45.060001,69.83000200000001,14.77,94.139999,21.08,92.18,49.389998,39.259997999999996,18.6,35.27,45.649998,148.820007,21.290001,62.91,44.450001,63.400002,72.66999799999999,31.440001000000002,88.040001,34.689999,28.190001000000002,18.219998999999998,65.480003,28.08,54.669998,79.5,35.799999,54.790001000000004,76.709999,11731.900391
15.969983,46.25,70.07,15.25,94.010002,21.209999,92.83000200000001,49.799997,39.290001000000004,18.82,35.889998999999996,46.249999,150.0,21.08,62.549999,44.91,63.130001,74.059998,31.34,88.099998,34.23,28.299999,18.34,65.529999,28.43,54.630001,79.08000200000001,35.459998999999996,54.810001,77.839996,11787.379883
16.269981,46.369999,72.470001,15.0,96.230003,21.219998999999998,93.349998,49.699996999999996,39.389998999999996,18.6,36.02,46.339996,150.649994,21.08,62.099998,44.75,63.48,74.68,31.049999,88.139999,33.869999,28.66,18.379998999999998,65.5,28.33,54.669998,79.57,34.360001000000004,55.139998999999996,78.709999,11837.929688
16.059981,45.240002000000004,71.730003,14.37,95.540001,20.82,92.970001,48.88,39.09,18.33,35.630001,46.32,155.690002,21.01,62.560001,43.709998999999996,63.419998,75.349998,31.18,87.959999,33.91,28.469998999999998,18.32,65.349998,28.33,54.450001,79.910004,34.599998,55.029999,78.239998,11825.290039
15.979982000000001,45.27,71.120003,14.54,93.610001,20.77,92.709999,48.119999,39.169998,18.43,36.490002000000004,46.779999,155.800003,20.950001,62.860001000000004,44.75,62.93,75.160004,31.23,88.040001,34.049999,28.35,18.24,65.800003,28.23,54.880001,79.550003,34.610001000000004,55.990002000000004,77.75,11822.799805
15.789982,46.0,71.68,14.25,92.75,20.73,93.779999,48.349996999999995,39.740002000000004,19.74,36.509997999999996,47.229997,155.5,20.82,62.66,45.290001000000004,62.77,75.010002,31.35,89.290001,33.900002,28.02,18.360001,65.910004,28.33,55.0,80.199997,34.950001,55.73,78.980003,11871.839844
16.429981,45.790001000000004,72.730003,13.92,94.57,21.17,94.099998,48.889998,39.939999,20.040001,36.650002,47.549997999999995,159.630005,21.24,62.220001,45.02,63.25,75.379997,31.43,90.32,33.799999,28.379998999999998,18.450001,66.58000200000001,28.48,55.619999,81.519997,35.240002000000004,56.049999,78.589996,11980.519531
16.239981,44.799999,72.239998,13.63,94.389999,21.540001,94.08000200000001,49.04,39.860001000000004,19.98,37.16,47.079999,161.440002,21.549999,61.080002,44.869999,62.959998999999996,75.480003,31.18,88.5,33.360001000000004,28.450001,18.469998999999998,66.699997,28.76,56.23,81.730003,35.790001000000004,57.259997999999996,78.68,11977.19043
16.599982,44.459998999999996,70.019997,13.55,95.75,21.42,94.639999,50.319998,39.439999,19.92,37.419998,46.879996000000006,161.03999299999998,21.75,60.599998,44.98,62.959998999999996,75.16999799999999,31.030001000000002,89.57,33.200001,28.780001000000002,18.360001,66.110001,28.73,56.200001,81.410004,36.400002,57.32,79.660004,11985.44043
16.469982,44.540001000000004,70.559998,13.67,96.629997,21.440001000000002,94.75,50.27,39.459998999999996,20.280001000000002,37.98,46.739998,161.070007,21.75,60.68,45.099998,62.700001,74.349998,30.540001,89.190002,33.25,28.870001000000002,18.48,64.18,28.129998999999998,56.630001,82.589996,36.490002000000004,57.57,79.879997,11989.830078
16.129982000000002,43.860001000000004,69.230003,13.6,95.68,20.93,93.370003,50.29,38.849998,20.200001,36.700001,45.51,159.21000700000002,21.459999,60.009997999999996,44.540001000000004,62.209998999999996,73.279999,30.530001000000002,87.440002,33.07,27.75,18.15,64.199997,27.49,55.810001,81.43,35.630001,56.700001,78.989998,11823.700195
16.569982,43.380001,69.480003,13.73,97.010002,21.15,94.93,50.679998,38.869999,20.139999,36.77,45.689999,162.0,21.459999,59.77,44.939999,62.849998,73.66999799999999,30.57,87.91999799999999,33.169998,27.73,18.219998999999998,63.130001,27.52,56.259997999999996,81.300003,35.619999,56.07,80.68,11891.929688
17.319981,43.599998,70.290001,14.31,98.010002,21.469998999999998,96.220001,51.659999,39.880001,20.799999,36.990002000000004,46.519999,163.559998,21.48,60.630001,45.93,63.049999,73.470001,30.67,87.790001,34.0,27.99,19.219998999999998,62.919998,27.870001000000002,56.810001,81.83000200000001,36.27,56.330002,83.910004,12040.160156
17.209979999999998,43.720001,71.0,14.24,99.089996,21.620001000000002,96.480003,51.849998,40.490002000000004,20.709999,36.560001,46.889996000000004,163.300003,21.559998999999998,60.619999,45.450001,62.860001000000004,73.639999,30.559998999999998,87.75,33.82,27.940001000000002,18.959999,62.790001000000004,27.67,56.709998999999996,82.160004,36.16,55.860001000000004,83.410004,12041.969727
17.209979999999998,43.529999,70.980003,14.43,98.93,21.91,97.309998,51.929998,40.5,20.75,36.700001,47.319998999999996,163.529999,21.57,60.799999,45.459998999999996,62.57,73.83000200000001,30.74,87.949997,32.900002,27.65,19.17,62.900002,27.99,57.25,82.220001,36.380001,55.919998,83.440002,12062.259766
17.139979999999998,43.82,71.379997,14.29,99.589996,22.049999,97.110001,52.529999,40.709998999999996,20.559998999999998,36.799999,47.429996,164.0,21.68,60.84,44.59,62.560001,74.050003,31.190001000000002,88.290001,32.889998999999996,27.77,19.299999,63.610001000000004,27.969998999999998,57.41,82.519997,36.310001,56.029999,83.279999,12092.150391
17.319981,44.82,71.93,14.67,100.470001,22.030001000000002,97.660004,53.33,40.939999,20.870001000000002,36.599998,48.139998999999996,164.820007,21.690001000000002,60.869999,45.5,62.52,73.449997,30.870001000000002,88.790001,33.0,28.200001,19.040001,64.550003,27.959999,57.18,83.660004,36.02,56.07,83.93,12161.629883
17.39998,45.880001,72.709999,14.61,100.610001,21.99,97.739998,53.71,41.18,21.280001000000002,37.16,48.139998999999996,166.050003,21.639999,60.939999,45.740002000000004,62.869999,75.360001,31.129998999999998,89.470001,33.27,28.280001000000002,19.16,64.639999,27.91,57.880001,83.879997,36.34,56.380001,82.980003,12233.150391
17.159981,45.720001,72.629997,14.64,99.790001,22.040001,96.239998,53.83,43.360001000000004,21.309998999999998,37.169998,48.939999,164.649994,21.459999,60.880001,45.110001000000004,63.150002,75.93,31.24,90.779999,33.09,27.969998999999998,19.049999,64.389999,27.969998999999998,58.810001,83.980003,36.68,56.73,82.550003,12239.889648
17.119979999999998,46.57,72.660004,14.49,100.599998,18.92,96.699997,54.329997,43.310001,21.27,37.310001,48.539997,164.08999599999999,21.799999,60.93,45.529999,63.540001000000004,75.760002,31.110001,90.459999,33.040001000000004,27.5,19.030001000000002,64.58000200000001,28.24,58.459998999999996,84.75,36.419998,55.59,83.199997,12229.290039
17.369979999999998,46.75,72.139999,14.77,103.540001,18.700001,96.449997,54.579999,43.41,21.33,37.48,48.639998,163.850006,21.76,60.700001,46.57,63.57,76.139999,30.66,91.800003,33.07,27.25,18.83,64.730003,28.469998999999998,58.990002000000004,85.199997,36.389998999999996,55.689999,82.82,12273.259766
17.589979,46.52,72.260002,14.89,103.260002,18.809998999999998,96.949997,54.519999,43.240002000000004,21.5,37.580002,48.309996999999996,163.220001,21.57,60.700001,46.540001000000004,63.139998999999996,76.239998,30.49,91.900002,32.82,27.23,19.049999,64.540001,28.459999,58.84,85.209999,35.900002,54.799999,84.910004,12268.19043
17.39998,46.189999,71.400002,14.77,103.0,18.67,96.339996,54.110001000000004,43.09,21.459999,37.689999,47.989996999999995,162.83999599999999,21.450001,60.619999,46.82,63.189999,76.150002,30.67,92.0,32.790001000000004,26.959999,19.049999,63.919998,28.24,59.349998,84.93,36.459998999999996,54.950001,82.970001,12226.639648
17.589979,46.860001000000004,72.480003,14.84,103.550003,18.58,96.660004,54.669996999999995,43.700001,21.440001000000002,37.860001000000004,48.99,163.399994,21.75,60.52,47.939999,63.400002,76.019997,30.799999,92.33000200000001,32.959998999999996,27.02,19.280001000000002,63.759997999999996,28.299999,59.459998999999996,85.059998,36.169998,54.549999,83.690002,12288.169922
17.51998,45.779999,72.239998,14.81,103.360001,18.68,97.16999799999999,55.589998,43.700001,21.52,38.18,48.619997999999995,164.240005,21.969998999999998,60.790001000000004,47.82,64.550003,75.980003,30.84,92.730003,33.099998,27.209999,19.370001000000002,64.0,28.5,59.779999,84.540001,36.369999,54.75,83.879997,12318.139648
17.279981,45.529999,73.040001,14.75,105.860001,18.85,98.720001,55.979997,43.560001,21.440001000000002,38.48,48.669999,164.83999599999999,22.139999,61.110001000000004,48.0,64.550003,76.129997,30.91,92.959999,32.849998,27.059998999999998,19.190001000000002,64.300003,28.57,60.919998,85.010002,36.619999,55.380001,84.5,12391.25
16.539981,44.290001000000004,70.93,14.18,102.010002,18.59,100.32,54.379999,42.650002,20.82,38.09,48.229996,161.949997,21.809998999999998,60.650002,46.009997999999996,63.759997999999996,75.699997,31.469998999999998,92.0,32.34,26.59,18.889999,64.07,28.200001,60.529999,83.559998,36.0,53.669998,85.440002,12212.790039
16.439982,43.439999,70.230003,14.17,100.019997,18.4,102.269997,53.71,42.130001,20.370001000000002,37.299999,43.589999,160.179993,21.15,60.389998999999996,45.959998999999996,63.91,75.190002,31.68,90.260002,32.09,26.59,18.76,64.150002,28.030001000000002,60.419998,82.790001,35.810001,53.029999,87.07,12105.780273
16.549981,43.560001,70.760002,13.97,100.57,18.360001,102.029999,53.039997,42.419998,20.58,37.139998999999996,42.169998,160.770004,21.290001,60.25,45.91,63.880001,75.209999,31.780001000000002,90.029999,32.029999,26.77,18.9,63.049999,27.92,59.330002,82.720001,35.580002,52.09,85.970001,12068.5
16.679981,43.529999,72.300003,14.2,102.0,18.639999,102.099998,54.070001,42.950001,20.82,37.080002,42.679998,162.279999,21.860001,59.639998999999996,46.68,64.309998,74.440002,31.709999,90.25,32.189999,26.549999,18.860001,62.84,28.129998999999998,59.599998,83.370003,35.970001,51.75,85.339996,12130.450195
16.849981,43.57,72.010002,14.29,102.93,18.559998999999998,103.75,54.869997999999995,43.740002000000004,20.92,37.470001,43.63,161.880005,21.469998999999998,61.439999,46.689999,63.919998,75.68,31.84,92.230003,32.57,26.58,19.24,63.049999,28.379998999999998,59.93,83.540001,36.919998,51.98,85.529999,12226.339844
16.229982,43.150002,70.120003,13.93,99.860001,18.559998999999998,102.900002,53.219997,42.990002000000004,20.25,36.759997999999996,42.909997,159.970001,21.389999,60.700001,45.599998,64.910004,74.889999,31.549999,90.459999,32.459998999999996,26.16,19.139999,62.740002000000004,28.08,59.220001,82.08000200000001,36.02,52.07,84.800003,12058.019531
16.179981,43.02,69.57,13.83,100.970001,18.5,103.470001,53.059996999999996,43.290001000000004,20.32,36.66,43.239998,160.16000400000001,21.49,60.810001,45.209998999999996,64.43,74.690002,31.49,91.32,32.580002,26.08,19.190001000000002,62.41,28.17,58.810001,82.050003,36.34,51.970001,85.08000200000001,12066.799805
16.629982000000002,44.299999,71.709999,14.27,104.25,18.530001000000002,104.190002,54.549997,44.07,20.75,37.549999,43.199998,163.479996,21.790001,61.049999,46.080002,65.57,76.239998,31.809998999999998,92.809998,33.099998,26.200001,19.77,62.549999,28.129998999999998,59.049999,83.849998,36.360001000000004,52.009997999999996,85.82,12258.200195
16.579981,43.720001,71.800003,14.12,103.040001,18.4,103.75,53.87,43.549999,20.370001000000002,37.220001,42.609997,161.830002,21.559998999999998,61.060001,45.52,65.209999,76.029999,31.58,92.190002,33.060001,25.950001,19.66,62.029999,27.92,59.18,82.860001,36.080002,52.07,85.08000200000001,12169.879883
16.249982,43.709998999999996,70.879997,14.03,102.129997,18.200001,103.010002,53.259997,43.02,20.379998999999998,36.869999,41.98,159.929993,21.209999,60.400002,45.189999,65.220001,76.290001,31.33,92.400002,32.830002,25.719998999999998,19.610001,61.709998999999996,27.9,58.959998999999996,82.279999,36.009997999999996,52.02,84.720001,12090.030273
16.489981,45.240002000000004,72.040001,14.69,104.129997,18.219998999999998,103.769997,54.259999,43.200001,20.629998999999998,37.040001000000004,42.399998,162.279999,21.129998999999998,60.709998999999996,46.400002,65.639999,75.540001,31.450001,93.75,32.98,25.91,19.68,62.049999,28.450001,59.060001,83.260002,36.48,52.439999,84.599998,12214.379883
16.299981,45.049999,72.089996,14.59,102.360001,18.120001000000002,102.139999,53.71,43.119999,20.629998999999998,37.669998,42.049996,165.860001,21.200001,60.400002,46.560001,65.620003,75.779999,31.67,93.16999799999999,33.290001000000004,25.889999,19.66,62.0,28.790001,59.400002,82.889999,36.650002,52.669998,84.379997,12213.089844
15.799982,44.02,71.290001,14.26,98.389999,17.92,99.08000200000001,52.589999,42.470001,20.1,37.07,41.48,162.020004,20.790001,59.610001000000004,45.529999,65.290001,76.68,31.5,90.010002,32.900002,25.41,19.360001,61.490002000000004,28.610001,58.52,80.91999799999999,36.400002,52.650002,81.379997,11984.610352
16.029981,44.279999,71.639999,14.38,100.019997,17.950001,99.93,52.899997,42.93,20.360001,37.139998999999996,41.73,162.429993,20.870001000000002,59.689999,45.740002000000004,64.809998,76.730003,31.700001,91.610001,32.73,25.68,19.469998999999998,61.490002000000004,28.459999,58.880001,81.279999,35.849998,52.59,82.120003,12044.400391
16.119981,43.91,70.739998,14.23,102.099998,17.85,100.800003,53.019997,42.240002000000004,19.92,36.68,41.489996000000005,161.389999,20.84,59.130001,45.299999,63.939999,75.66999799999999,31.360001,91.019997,32.380001,25.690001000000002,19.809998999999998,61.349998,28.190001000000002,58.860001000000004,80.739998,35.18,52.32,82.379997,11993.160156
16.039982000000002,43.639998999999996,69.690002,13.96,100.75,17.389999,101.230003,52.4,41.619999,19.610001,36.290001000000004,40.93,159.020004,20.18,58.48,44.610001000000004,63.029999,75.120003,31.129998999999998,89.5,31.860001,25.389999,19.76,60.66,27.809998999999998,58.52,79.510002,34.869999,52.060001,81.389999,11855.419922
15.659982999999999,42.360001000000004,67.690002,13.69,100.400002,17.049999,99.510002,51.529996999999995,40.599998,18.950001,35.68,40.14,153.0,19.809998999999998,57.66,43.810001,61.599998,73.379997,30.85,87.550003,31.08,24.790001,19.299999,59.73,27.33,58.049999,78.33000200000001,34.299999,51.380001,79.309998,11613.299805
16.009982,43.419998,68.300003,13.98,103.120003,17.0,102.239998,52.329997999999996,40.759997999999996,19.219998999999998,35.759997999999996,41.429999,154.179993,19.9,58.130001,44.560001,62.279999,73.400002,30.76,88.690002,31.440001000000002,24.780001000000002,19.879998999999998,60.43,27.74,58.68,79.489998,35.330002,51.369999,81.160004,11774.589844
16.109982000000002,44.169998,69.099998,14.04,105.059998,17.139999,102.800003,52.989999,41.23,19.25,36.0,41.319998,155.889999,19.93,58.57,45.740002000000004,62.700001,72.989998,30.99,88.980003,31.91,24.799999,20.18,60.599998,27.940001000000002,58.060001,80.160004,35.84,51.52,80.849998,11858.519531
16.549981,44.32,71.199997,14.05,107.589996,17.389999,105.190002,53.83,41.82,19.719998999999998,36.43,41.769996,157.679993,20.190001000000002,58.830002,45.630001,63.57,73.760002,30.889999,90.949997,32.389998999999996,25.33,19.98,61.299999,28.26,58.950001,81.459999,36.459998999999996,51.919998,82.839996,12036.530273
16.449981,44.75,71.849998,13.88,106.790001,17.450001,105.230003,53.67,41.439999,19.49,36.290001000000004,41.74,158.0,20.15,58.790001000000004,45.470001,63.509997999999996,73.870003,31.030001000000002,90.699997,32.529999,25.299999,19.940001000000002,60.93,28.1,58.279999,80.879997,36.950001,52.0,82.559998,12018.629883
16.949981,45.02,72.720001,13.65,106.760002,17.58,105.480003,53.459998,42.240002000000004,19.530001000000002,36.619999,42.069997,159.529999,20.290001,58.720001,45.599998,64.269997,74.529999,31.110001,92.139999,32.630001,25.540001,19.92,60.91,28.139999,58.43,81.860001,36.98,51.639998999999996,82.599998,12086.019531
17.10998,45.59,72.760002,13.48,108.370003,17.360001,105.379997,53.679998,42.860001000000004,19.780001000000002,37.360001000000004,43.1,160.03999299999998,20.379998999999998,59.029999,45.73,64.690002,74.93,31.280001000000002,92.58000200000001,32.720001,25.809998999999998,20.299999,61.139998999999996,28.540001,58.830002,82.760002,37.18,52.59,82.730003,12170.55957
17.089979999999997,45.59,73.339996,13.34,109.089996,17.280001000000002,106.779999,54.099999,42.970001,19.75,37.419998,42.53,162.179993,20.370001000000002,58.98,45.860001000000004,65.220001,75.25,31.26,92.269997,32.57,25.620001000000002,20.35,60.880001,28.85,58.98,83.519997,37.290001000000004,52.349998,83.620003,12220.589844
17.23998,45.720001,73.300003,13.37,109.400002,17.190001000000002,106.040001,53.93,42.52,19.75,36.650002,42.139998,161.369995,20.34,59.240002000000004,45.959998999999996,65.029999,75.0,31.469998999999998,92.120003,32.450001,25.41,20.27,60.66,29.360001,58.91,83.470001,37.75,52.189999,83.470001,12197.879883
17.48998,45.650002,73.620003,13.35,110.540001,17.440001000000002,107.370003,54.589997,42.939999,19.860001,37.700001,41.109999,162.880005,20.280001000000002,59.220001,46.02,65.720001,75.370003,31.27,92.839996,32.779999,25.49,20.379998999999998,61.279999,30.049999,59.259997999999996,84.120003,38.290001000000004,52.259997999999996,83.25,12279.009766
17.639979999999998,45.91,73.800003,13.45,111.529999,17.33,108.010002,55.369997999999995,43.349998,20.110001,37.57,41.299997,163.600006,20.459999,59.380001,46.450001,66.040001,75.809998,31.48,92.470001,33.299999,25.610001,20.34,61.970001,30.709999,59.389998999999996,84.230003,38.459998999999996,52.360001000000004,84.489998,12350.610352
17.659979999999997,45.200001,73.93,13.33,111.349998,17.15,107.489998,54.969998,43.09,20.049999,37.060001,40.969996,163.070007,20.18,59.25,46.099998,66.339996,76.089996,31.360001,93.5,33.009997999999996,25.389999,20.309998999999998,61.599998,30.610001,59.48,84.650002,38.540001000000004,52.049999,84.129997,12319.730469
17.469981,45.360001000000004,74.010002,13.37,113.120003,17.040001,108.32,55.189997999999996,42.849998,20.34,37.560001,40.979997,164.270004,19.719998999999998,59.490002000000004,46.349998,67.220001,75.989998,31.610001,93.129997,33.07,25.48,20.379998999999998,62.080002,30.620001000000002,59.709998999999996,85.32,38.470001,52.130001,84.68,12376.719727
17.559979000000002,45.419998,73.949997,13.44,113.379997,17.059998999999998,108.230003,55.589998,42.630001,20.530001000000002,37.470001,40.339999,164.25,19.49,60.150002,46.34,67.660004,76.389999,31.51,93.639999,33.27,25.549999,20.540001,62.259997999999996,30.77,59.630001,85.230003,38.610001000000004,52.650002,84.870003,12400.030273
18.049979,45.419998,73.230003,13.47,112.309998,17.219998999999998,109.33000200000001,56.059996999999996,42.43,20.33,37.599998,40.289998,163.990005,19.709999,59.799999,46.580002,67.470001,76.599998,31.49,93.389999,33.16,25.780001000000002,20.450001,61.669998,30.700001,59.130001,85.400002,38.380001,52.740002000000004,85.41999799999999,12393.900391
18.12998,46.279999,73.720001,13.72,111.0,18.07,108.660004,56.019997,42.27,20.549999,37.5,41.18,164.03999299999998,19.950001,59.66,47.639998999999996,67.629997,76.720001,31.75,93.82,33.349998,26.15,20.290001,61.759997999999996,30.469998999999998,59.939999,85.660004,37.849998,52.98,85.18,12426.75
18.119979,46.16,74.290001,13.61,109.849998,17.91,108.940002,55.569998,42.040001000000004,20.35,37.830002,41.079997999999996,164.380005,20.030001000000002,59.48,47.400002,67.440002,76.010002,31.780001000000002,93.190002,33.330002,26.200001,20.33,62.130001,30.540001,59.790001000000004,85.360001,37.759997999999996,53.0,85.760002,12409.490234
17.91998,46.279999,73.470001,13.48,109.82,17.65,109.660004,55.4,41.759997999999996,20.190001000000002,37.459998999999996,40.699996,164.050003,20.02,59.459998999999996,46.84,67.269997,76.040001,31.67,93.220001,33.669998,26.07,20.459999,61.900002,30.709999,59.580002,84.809998,37.720001,52.540001000000004,85.949997,12380.049805
17.769979,46.380001,73.760002,13.49,109.07,17.469998999999998,107.779999,54.849998,41.889998999999996,20.18,37.599998,41.049997999999995,163.949997,20.120001000000002,59.860001000000004,46.860001000000004,67.400002,76.25,32.029999,93.800003,33.59,25.98,20.67,62.189999,30.66,60.419998,84.980003,37.849998,52.82,85.160004,12381.110352
16.699981,46.02,73.08000200000001,13.47,106.57,17.440001000000002,104.18,53.75,41.630001,20.01,37.759997999999996,41.079997999999996,163.25,19.76,59.939999,46.639998999999996,66.900002,76.660004,32.139998999999996,92.370003,33.560001,25.639999,20.459999,62.889998999999996,30.469998999999998,59.689999,83.980003,37.639998999999996,53.52,83.18,12263.580078
16.549981,46.099998,72.129997,13.27,107.629997,17.25,103.809998,53.819998,41.700001,19.940001000000002,37.669998,41.129999,163.949997,19.780001000000002,59.599998,46.25,67.279999,76.889999,32.400002,92.860001,33.470001,25.629998999999998,20.459999,62.990002000000004,30.18,59.93,84.209999,37.689999,53.630001,83.160004,12270.990234
