AAPL,AXP,BA,CAT,CSCO,CVX,DD,DIS,GE,GS,HD,IBM,INTC,JNJ,JPM,KO,MCD,MMM,MRK,MSFT,NKE,PFE,PG,TRV,UNH,UTX,V,VZ,WMT,XOM,^DJI
97.82,66.230003,137.080002,78.68,28.639999,103.849998,67.470001,105.279999,30.93,166.919998,135.75,150.470001,31.75,112.769997,64.110001,44.68,128.300003,167.759995,56.310001,50.939999,59.27,33.0,79.889999,109.529999,132.800003,105.889999,78.760002,51.689999,69.41999799999999,88.459999,18041.550781
94.83000200000001,65.839996,134.800003,77.75,27.959999,102.400002,66.410004,104.029999,30.9,164.28999299999998,132.729996,147.070007,31.110001,112.480003,63.599998,44.630001,127.91999799999999,167.0,55.740002000000004,49.900002,58.540001000000004,32.91,79.760002,109.129997,132.070007,104.230003,77.68,51.02,68.910004,88.029999,17830.759766
93.739998,65.43,134.800003,77.720001,27.49,102.18,65.910004,103.260002,30.75,164.110001,133.889999,145.940002,30.280001000000002,112.08000200000001,63.200001,44.799999,126.489998,167.380005,54.84,49.869999,58.939999,32.709998999999996,80.120003,109.900002,131.679993,104.370003,77.239998,50.939999,66.870003,88.400002,17773.640625
93.639999,65.68,134.009995,77.839996,27.370001000000002,103.309998,66.07,104.360001,30.889999,166.179993,136.050003,145.270004,30.610001,112.75,63.790001000000004,44.98,128.199997,168.33999599999999,55.299999,50.610001000000004,59.59,32.799999,80.970001,110.910004,132.100006,104.370003,78.459999,51.32,67.589996,89.129997,17891.160156
95.18,64.849998,132.490005,76.360001,26.860001,101.32,64.83000200000001,103.779999,30.629998999999998,163.139999,134.53999299999998,144.130005,30.360001,112.690002,62.560001,44.84,128.399994,167.970001,55.080002,49.779999,59.52,33.700001,81.099998,110.33000200000001,132.46000700000002,102.129997,77.190002,50.68,67.0,88.110001,17750.910156
94.190002,64.260002,130.889999,74.239998,26.440001000000002,100.589996,64.260002,103.66999799999999,30.07,160.070007,135.16000400000001,144.25,29.85,112.220001,61.57,44.98,129.330002,167.16000400000001,54.810001,49.869999,59.110001000000004,33.400002,81.599998,109.730003,132.029999,100.66999799999999,77.07,50.84,67.190002,87.940002,17651.259766
93.239998,63.919998,132.080002,72.790001,26.209999,101.41999799999999,63.669998,104.93,29.889999,159.529999,134.669998,146.470001,29.9,112.879997,61.240002000000004,45.060001,129.279999,167.770004,54.09,49.939999,58.189999,33.57,81.300003,110.75,132.309998,100.290001,77.360001,50.84,67.209999,88.040001,17660.710938
92.720001,64.510002,133.259995,73.360001,26.530001000000002,101.860001,64.260002,105.540001,30.120001000000002,158.850006,135.699997,147.28999299999998,30.040001,112.739998,61.599998,45.32,130.580002,168.889999,53.599998,50.389998999999996,58.43,33.580002,82.129997,110.449997,132.03999299999998,101.120003,77.720001,51.119999,68.25,88.510002,17740.630859
92.790001,63.98,132.100006,70.779999,26.51,100.349998,64.089996,105.339996,29.870001000000002,157.509995,136.240005,147.33999599999999,29.799999,113.720001,61.209998999999996,45.240002000000004,130.830002,168.520004,54.099998,50.07,58.720001,33.82,82.120003,110.809998,132.669998,100.089996,78.220001,51.080002,68.949997,88.57,17705.910156
93.41999799999999,64.839996,134.720001,72.510002,27.030001000000002,101.269997,64.989998,106.599998,30.48,161.419998,137.509995,149.970001,30.139999,114.66999799999999,62.040001000000004,45.75,131.600006,170.259995,54.68,51.02,59.200001,33.799999,82.480003,112.269997,133.570007,102.160004,79.199997,51.540001000000004,68.790001,89.989998,17928.349609
92.510002,64.589996,133.0,72.43,26.700001,101.139999,64.309998,102.290001,30.34,159.419998,134.300003,148.949997,30.059998999999998,114.370003,61.810001,45.459998999999996,129.139999,169.770004,54.310001,51.049999,57.009997999999996,33.16,82.150002,111.970001,130.690002,101.599998,77.300003,51.150002,66.410004,88.809998,17711.119141
90.339996,64.339996,134.419998,71.699997,26.67,102.120003,64.279999,101.709999,30.09,158.070007,134.190002,148.83999599999999,29.76,114.230003,61.77,45.830002,130.119995,170.149994,54.119999,51.509997999999996,57.990002000000004,33.189999,82.410004,112.639999,129.740005,101.459999,77.889999,51.470001,66.849998,89.66999799999999,17720.5
90.519997,64.120003,132.119995,70.07,26.530001000000002,100.739998,62.91,100.519997,29.639999,155.33999599999999,133.130005,147.720001,29.91,113.559998,61.200001,45.349998,128.830002,168.320007,53.880001,51.080002,57.310001,33.189999,81.230003,112.66999799999999,129.0,100.269997,76.83000200000001,50.939999,64.940002,88.660004,17535.320312
93.879997,64.07,134.139999,70.699997,26.969998999999998,102.290001,64.339996,100.360001,29.959999,155.380005,135.33999599999999,149.46000700000002,30.389999,114.440002,61.66,45.619999,129.639999,169.550003,54.650002,51.830002,57.139998999999996,33.380001,81.629997,112.239998,130.639999,101.82,77.800003,51.23,66.019997,89.57,17710.710938
93.489998,62.759997999999996,132.559998,71.050003,26.65,100.75,64.529999,99.940002,29.709999,154.649994,132.0,148.0,29.98,113.83000200000001,61.66,44.75,127.690002,167.809998,54.32,50.509997999999996,57.099998,33.029999,80.620003,110.41999799999999,129.559998,100.059998,76.790001,50.900002,65.099998,89.529999,17529.980469
94.559998,63.52,130.990005,70.589996,26.719998999999998,100.059998,63.990002000000004,99.0,29.610001,159.940002,131.770004,147.33999599999999,29.99,113.589996,64.040001,44.48,126.209999,166.820007,54.669998,50.810001,56.119999,33.169998,79.849998,111.300003,130.509995,99.290001,77.43,50.389998999999996,63.150002,89.349998,17526.619141
94.199997,62.740002000000004,128.080002,69.43,27.57,99.849998,64.410004,98.410004,29.360001,154.699997,131.729996,144.929993,29.629998999999998,112.849998,63.389998999999996,44.32,125.290001,165.110001,54.580002,50.32,57.040001000000004,33.380001,80.190002,110.099998,130.0,98.510002,76.879997,49.630001,69.199997,90.110001,17435.400391
95.220001,63.919998,127.389999,69.870003,27.969998999999998,99.790001,65.75,99.779999,29.559998999999998,154.509995,131.850006,147.25,30.15,112.639999,63.509997999999996,43.950001,122.559998,165.009995,55.110001000000004,50.619999,56.48,33.740002000000004,80.019997,111.889999,130.940002,99.099998,77.66999799999999,49.66,69.860001,89.739998,17500.939453
96.43,63.59,127.58000200000001,70.400002,27.940001000000002,99.379997,67.0,99.18,29.49,155.449997,131.419998,146.770004,30.23,112.160004,63.459998999999996,43.970001,122.809998,166.110001,54.919998,50.029999,55.990002000000004,33.669998,80.199997,111.389999,130.419998,98.900002,77.209999,49.139998999999996,69.5,89.599998,17492.929688
97.900002,64.870003,127.5,71.089996,28.469998999999998,100.190002,67.91999799999999,99.510002,29.85,157.58999599999999,133.360001,148.309998,31.059998999999998,112.690002,64.540001,44.369999,123.949997,168.630005,55.599998,51.59,56.59,34.099998,80.970001,113.440002,132.58999599999999,99.910004,79.379997,49.580002,70.239998,89.66999799999999,17706.050781
99.620003,65.309998,128.860001,72.57,28.92,101.769997,68.230003,99.860001,30.09,161.25,133.199997,151.690002,31.389999,113.349998,65.519997,44.380001,123.260002,169.990005,56.57,52.119999,55.990002000000004,34.349998,81.480003,113.540001,133.419998,100.32,79.059998,49.849998,70.480003,90.260002,17851.509766
100.410004,65.230003,129.309998,72.08000200000001,28.9,101.5,66.959999,99.809998,30.02,159.220001,134.050003,152.440002,31.49,112.900002,65.029999,44.689999,123.790001,168.91000400000001,56.389998999999996,51.889998999999996,55.84,34.43,81.220001,113.599998,132.979996,100.410004,79.0,50.16,70.849998,89.800003,17828.289062
100.349998,65.519997,129.220001,71.959999,28.92,102.019997,67.16999799999999,100.290001,30.120001000000002,159.529999,133.940002,152.83999599999999,31.57,113.059998,65.43,44.779999,123.25,168.889999,56.48,52.32,56.189999,34.610001000000004,81.43,114.18,134.0,100.760002,79.660004,50.619999,70.75,90.010002,17873.220703
99.860001,65.760002,126.150002,72.510002,29.049999,101.0,65.410004,99.220001,30.23,159.479996,132.119995,153.740005,31.59,112.690002,65.269997,44.599998,122.059998,168.320007,56.259997999999996,53.0,55.220001,34.700001,81.040001,114.139999,133.669998,100.58000200000001,78.940002,50.900002,70.779999,89.019997,17787.199219
98.459999,65.910004,126.410004,72.269997,28.9,101.129997,66.400002,98.519997,30.110001,159.970001,131.830002,152.509995,31.66,112.779999,65.690002,44.700001,121.970001,168.690002,56.330002,52.849998,54.93,34.75,81.790001,114.839996,134.529999,100.349998,79.220001,50.43,70.5,89.239998,17789.669922
97.720001,66.410004,126.849998,73.620003,29.08,100.529999,68.099998,98.720001,30.049999,159.279999,132.41000400000001,153.5,31.76,114.489998,65.809998,44.720001,121.16999799999999,168.03999299999998,56.82,52.48,54.529999,34.869999,81.949997,114.870003,136.03999299999998,100.790001,79.949997,50.77,70.949997,88.529999,17838.560547
97.91999799999999,65.489998,127.379997,75.040001,29.129998999999998,100.660004,68.779999,98.75,29.940001000000002,155.669998,131.740005,152.889999,31.620001000000002,114.760002,64.639999,45.040001000000004,121.349998,168.380005,56.639998999999996,51.790001000000004,53.450001,34.689999,82.470001,114.620003,136.83999599999999,100.43,79.940002,50.919998,70.870003,88.370003,17807.060547
98.629997,65.940002,131.899994,76.41999799999999,29.1,101.16999799999999,68.75,98.779999,30.120001000000002,157.059998,129.190002,152.729996,31.68,115.769997,65.279999,45.369999,122.0,170.080002,57.169998,52.130001,54.299999,34.93,82.769997,114.33000200000001,138.149994,101.360001,80.540001,50.709998999999996,71.050003,89.339996,17920.330078
99.029999,65.889999,131.929993,76.809998,29.07,103.32,68.739998,98.349998,30.139999,155.169998,129.919998,153.330002,31.879998999999998,115.730003,65.059998,45.32,121.900002,170.91000400000001,57.0,52.099998,53.549999,34.84,82.32,114.58000200000001,136.940002,101.449997,80.599998,51.75,71.029999,90.709999,17938.279297
98.940002,66.260002,133.0,78.110001,29.139999,103.089996,68.370003,98.040001,30.309998999999998,154.639999,129.58999599999999,154.0,31.889999,115.800003,65.25,45.549999,122.110001,171.419998,57.619999,52.040001000000004,54.119999,35.25,82.650002,114.220001,140.399994,102.07,81.650002,51.52,71.279999,90.790001,18005.050781
99.650002,65.709999,133.100006,77.160004,29.139999,102.809998,67.900002,97.839996,30.24,153.169998,129.300003,153.419998,31.940001000000002,117.0,64.75,45.759997999999996,122.790001,170.130005,57.18,51.619999,54.939999,35.310001,83.16999799999999,114.220001,140.679993,102.32,81.260002,51.950001,71.089996,90.66999799999999,17985.189453
98.83000200000001,64.970001,131.139999,76.029999,29.030001000000002,101.980003,67.559998,97.339996,30.040001,149.889999,128.830002,152.369995,32.040001000000004,117.010002,63.84,45.990002000000004,122.360001,168.559998,56.810001,51.48,55.110001000000004,35.290001000000004,83.199997,113.809998,139.240005,102.0,80.18,52.669998,71.139999,89.980003,17865.339844
97.339996,63.669998,129.919998,75.230003,28.84,102.099998,66.75,97.57,29.83,148.630005,127.83000200000001,151.279999,32.169998,116.790001,63.27,45.119999,122.989998,167.130005,56.110001000000004,50.139998999999996,54.91,34.740002000000004,82.57,113.0,138.08999599999999,101.209999,78.400002,52.57,70.529999,90.589996,17732.480469
97.459999,61.07,130.5,74.860001,28.959999,101.279999,65.849998,98.400002,30.440001000000002,146.190002,125.239998,151.059998,32.139998999999996,117.120003,62.080002,45.040001000000004,122.510002,167.610001,56.25,49.830002,54.119999,34.990002000000004,83.349998,112.550003,137.869995,101.190002,78.57,52.990002000000004,70.949997,90.43,17674.820312
97.139999,61.419998,130.16000400000001,75.07,28.65,100.629997,65.760002,98.269997,30.59,146.16000400000001,126.529999,150.679993,31.610001,116.410004,61.970001,45.009997999999996,122.25,167.800003,56.09,49.689999,54.310001,34.790001000000004,82.949997,111.809998,137.259995,100.540001,78.16999799999999,52.84,71.120003,90.160004,17640.169922
97.550003,61.93,129.369995,74.989998,28.870001000000002,101.07,66.91999799999999,98.379997,30.639999,146.630005,127.360001,151.059998,31.690001000000002,116.639999,62.220001,45.310001,122.470001,169.929993,57.5,50.389998999999996,53.470001,34.75,83.410004,112.75,138.66000400000001,101.120003,78.349998,53.459998999999996,71.300003,91.220001,17733.099609
95.33000200000001,61.860001000000004,129.820007,75.93,28.950001,101.57,67.33000200000001,99.0,30.6,145.639999,127.139999,151.990005,31.76,115.480003,62.279999,44.790001000000004,122.269997,168.940002,55.889998999999996,50.130001,53.709998999999996,34.220001,83.129997,111.860001,137.690002,101.199997,76.989998,53.779999,70.949997,90.720001,17675.160156
95.099998,62.299999,132.75,76.43,28.799999,102.610001,67.550003,99.57,30.83,147.75,127.620003,153.610001,32.169998,116.540001,62.369999,44.98,123.41999799999999,171.229996,56.139998999999996,50.07,54.360001000000004,34.5,83.040001,112.610001,138.520004,101.699997,77.339996,53.759997999999996,71.099998,91.120003,17804.869141
95.910004,62.290001000000004,131.520004,76.489998,28.77,103.239998,67.550003,98.82,30.940001000000002,148.350006,127.739998,154.050003,32.32,116.18,62.950001,45.130001,122.629997,171.369995,56.25,51.189999,54.77,34.75,83.410004,112.720001,138.190002,101.57,77.33000200000001,54.099998,71.459999,91.529999,17829.730469
95.550003,61.950001,131.770004,76.43,28.719998999999998,102.290001,68.07,98.790001,30.780001000000002,148.139999,127.599998,152.919998,32.290001000000004,116.459999,62.709998999999996,44.860001000000004,120.620003,171.229996,57.040001000000004,50.990002000000004,54.57,34.470001,83.57,111.83000200000001,137.899994,101.349998,76.529999,54.029999,71.75,91.16999799999999,17780.830078
96.099998,63.25,133.550003,78.220001,29.219998999999998,104.440002,69.209999,99.019997,31.190001000000002,152.66000400000001,128.28999299999998,155.350006,32.990002000000004,117.379997,64.050003,45.080002,121.209999,174.110001,57.68,51.91,54.119999,34.59,84.209999,113.849998,139.190002,102.33000200000001,78.230003,54.669998,72.099998,91.800003,18011.070312
93.400002,60.060001,126.519997,73.029999,27.75,101.900002,66.0,95.720001,29.82,141.860001,126.400002,146.58999599999999,31.549999,115.629997,59.599998,43.93,119.440002,169.119995,55.880001,49.830002,52.59,33.970001,82.260002,111.019997,137.28999299999998,98.889999,75.050003,54.43,71.959999,89.389999,17400.75
92.040001,57.669998,122.699997,71.379997,27.309998999999998,100.360001,64.08000200000001,94.379997,29.32,139.509995,124.66999799999999,143.5,30.719998999999998,116.550003,57.610001000000004,43.779999,116.300003,167.190002,55.310001,48.43,51.889998999999996,33.799999,81.230003,110.349998,137.110001,97.209999,73.339996,54.740002000000004,71.5,88.860001,17140.240234
93.589996,57.900002,123.889999,72.519997,27.790001,101.629997,62.75,96.050003,29.940001000000002,142.41000400000001,127.529999,145.699997,31.190001000000002,118.230003,59.52,44.18,118.5,169.58999599999999,55.580002,49.439999,53.09,34.439999,82.459999,114.129997,138.71000700000002,99.029999,75.160004,54.82,71.510002,90.910004,17409.720703
94.400002,59.630001,126.989998,74.230003,28.26,103.41999799999999,63.939999,96.980003,30.549999,145.5,127.370003,148.46000700000002,31.93,119.33000200000001,61.200001,44.439999,119.489998,171.520004,57.049999,50.540001000000004,55.130001,35.009997999999996,83.910004,116.809998,140.520004,100.470001,76.739998,55.060001,72.459999,92.459999,17694.679688
95.599998,60.759997999999996,129.869995,75.809998,28.690001000000002,104.83000200000001,64.800003,97.82,31.48,148.580002,127.690002,151.779999,32.799999,121.300003,62.139998999999996,45.330002,120.339996,175.119995,57.610001000000004,51.169998,55.200001,35.209998999999996,84.66999799999999,119.040001,141.199997,102.550003,74.16999799999999,55.84,73.019997,93.739998,17929.990234
95.889999,60.689999,129.690002,76.449997,28.799999,104.150002,64.360001,98.029999,31.49,148.25,129.619995,152.350006,32.75,121.290001,61.259997999999996,45.119999,120.400002,175.53999299999998,57.939999,51.16,55.610001000000004,35.57,84.779999,118.849998,140.860001,102.730003,74.480003,56.23,72.809998,93.839996,17949.369141
94.989998,59.150002,126.970001,74.379997,28.33,103.57,62.959998999999996,97.660004,31.450001,144.449997,129.350006,151.679993,32.68,122.269997,59.549999,45.43,120.760002,175.630005,58.0,51.169998,55.200001,35.810001,85.440002,118.68,141.559998,100.620003,74.66999799999999,56.529999,73.139999,93.019997,17840.619141
95.529999,59.48,126.959999,74.83000200000001,28.719998999999998,104.58000200000001,61.849998,98.449997,31.74,145.580002,131.570007,152.369995,32.970001,122.639999,60.189999,45.27,120.629997,175.16000400000001,59.16,51.380001,55.799999,35.860001000000004,85.029999,118.760002,142.380005,101.379997,74.059998,56.259997999999996,73.82,94.089996,17918.619141
95.940002,59.810001,127.16999799999999,75.050003,28.74,103.050003,61.919998,98.410004,31.82,147.0,131.16000400000001,152.600006,33.200001,122.510002,60.580002,45.09,120.91999799999999,174.869995,58.779999,51.380001,55.919998,35.77,84.83000200000001,117.510002,140.800003,101.970001,74.510002,55.380001,73.529999,92.959999,17895.880859
96.68,61.490002000000004,130.08999599999999,77.370003,29.26,104.769997,63.689999,99.620003,32.200001,150.380005,134.33999599999999,154.46000700000002,34.0,122.849998,61.830002,45.380001,121.309998,177.119995,59.349998,52.299999,56.720001,36.119999,85.769997,118.08000200000001,141.270004,103.660004,76.41999799999999,55.900002,73.839996,93.540001,18146.740234
96.980003,62.16,132.03999299999998,77.800003,29.43,105.389999,64.239998,99.980003,32.209998999999996,152.190002,135.149994,155.330002,34.380001,122.93,62.27,45.57,122.0,178.009995,59.34,52.59,56.830002,36.150002,85.75,118.120003,140.320007,103.959999,76.519997,55.93,74.059998,93.889999,18226.929688
97.41999799999999,63.0,130.809998,79.800003,29.610001,106.779999,65.940002,100.199997,32.259997999999996,156.919998,134.83999599999999,157.03999299999998,34.939999,122.91999799999999,63.200001,45.580002,122.25,179.16000400000001,59.599998,53.209998999999996,58.060001,36.240002000000004,85.75,118.089996,139.860001,104.5,77.480003,55.470001,73.269997,94.949997,18347.669922
96.870003,63.099998,130.110001,79.690002,29.75,106.650002,66.089996,99.879997,32.360001000000004,157.919998,133.559998,158.020004,35.009997999999996,123.0,63.16,45.740002000000004,122.82,179.21000700000002,59.549999,53.509997999999996,57.990002000000004,36.310001,85.889999,118.0,141.479996,105.089996,77.459999,56.0,73.620003,94.879997,18372.119141
98.790001,63.610001000000004,131.550003,80.059998,29.76,106.699997,66.860001,99.970001,32.630001,162.53999299999998,134.53999299999998,160.279999,35.200001,123.18,64.120003,45.689999,123.93,180.899994,59.650002,53.740002000000004,58.490002000000004,36.919998,85.870003,118.739998,140.83999599999999,105.139999,78.139999,55.84,73.699997,94.949997,18506.410156
98.779999,63.779999,132.389999,80.699997,29.82,107.029999,67.160004,99.800003,32.880001,161.639999,134.779999,159.779999,35.07,123.0,64.18,45.630001,123.610001,181.399994,59.630001,53.700001,57.869999,36.77,86.010002,118.639999,141.330002,105.5,78.300003,55.84,73.66999799999999,95.120003,18516.550781
99.83000200000001,63.990002000000004,133.429993,79.82,29.91,106.089996,68.059998,100.150002,32.91,163.330002,136.33999599999999,159.860001,35.049999,123.139999,63.959998999999996,45.630001,123.800003,181.110001,59.02,53.959998999999996,57.740002000000004,36.639998999999996,85.93,117.379997,140.75,105.489998,78.309998,55.93,73.839996,94.82,18533.050781
99.870003,64.160004,134.66000400000001,79.739998,29.92,106.040001,67.489998,99.470001,32.93,161.41000400000001,136.979996,159.580002,35.150002,125.25,63.860001000000004,45.630001,126.5,181.240005,58.66,53.09,57.759997999999996,36.639998999999996,86.16999799999999,117.050003,142.58999599999999,105.620003,78.720001,55.700001,73.660004,94.470001,18559.009766
99.959999,64.480003,134.720001,79.690002,30.629998999999998,105.589996,67.68,98.220001,32.779999,161.770004,137.41000400000001,161.360001,35.689999,125.139999,63.93,45.509997999999996,126.059998,181.419998,58.790001000000004,55.91,57.759997999999996,36.68,85.32,117.010002,143.020004,106.040001,79.360001,55.619999,73.790001,93.93,18595.029297
99.43,63.43,133.529999,80.010002,30.58,105.389999,67.849998,98.010002,32.59,160.050003,136.070007,160.449997,34.27,125.150002,63.689999,45.450001,127.18,180.259995,58.790001000000004,55.799999,56.990002000000004,36.709998999999996,85.260002,116.720001,142.869995,105.849998,78.790001,55.369999,73.519997,93.849998,18517.230469
98.660004,64.279999,133.470001,79.379997,30.709999,105.660004,68.43,97.709999,32.060001,160.41000400000001,136.520004,162.070007,34.66,125.029999,64.040001,45.830002,128.259995,180.440002,58.82,56.57,56.73,36.740002000000004,85.720001,117.150002,143.690002,105.129997,79.910004,56.099998,73.550003,94.010002,18570.849609
97.339996,64.33000200000001,132.940002,78.690002,30.790001,103.07,68.879997,97.389999,31.639999,160.509995,136.5,162.649994,34.689999,124.889999,63.869999,45.57,127.400002,179.630005,58.560001,56.73,57.139998999999996,36.779999,85.800003,117.449997,141.729996,104.650002,78.940002,55.869999,73.75,92.199997,18493.060547
96.66999799999999,64.370003,134.850006,82.75,30.879998999999998,102.68,69.160004,96.690002,31.469998999999998,161.16000400000001,136.75,162.119995,35.09,125.150002,64.129997,44.880001,121.709999,177.66000400000001,58.360001000000004,56.759997999999996,56.369999,36.830002,85.269997,117.650002,141.699997,107.889999,78.489998,54.810001,73.730003,91.529999,18473.75
102.949997,64.589996,135.96000700000002,84.099998,30.76,102.260002,69.120003,96.33000200000001,31.280001000000002,160.990005,136.309998,161.830002,34.830002,124.769997,64.33000200000001,43.400002,119.480003,178.270004,58.599998,56.189999,55.790001000000004,36.849998,84.459999,116.43,141.679993,107.690002,78.529999,55.32,73.32,90.910004,18472.169922
104.339996,64.790001,133.009995,82.91999799999999,30.52,101.790001,69.239998,95.910004,31.25,160.529999,137.96000700000002,161.369995,34.77,124.459999,64.099998,43.650002,119.41999799999999,177.979996,58.43,56.209998999999996,55.450001,36.669998,84.809998,117.610001,142.759995,107.58000200000001,79.190002,54.860001000000004,73.239998,90.199997,18456.349609
104.209999,64.459999,133.66000400000001,82.760002,30.530001000000002,102.480003,69.16999799999999,95.949997,31.139999,158.809998,138.240005,160.619995,34.860001000000004,125.230003,63.970001,43.630001,117.650002,178.360001,58.66,56.68,55.5,36.889998999999996,85.589996,116.220001,143.199997,107.650002,78.050003,55.41,72.970001,88.949997,18432.240234
106.050003,64.129997,133.21000700000002,81.949997,30.73,99.110001,69.349998,95.540001,31.15,158.179993,138.770004,161.449997,34.849998,125.400002,63.799999,43.450001,118.010002,178.28999299999998,58.66,56.580002,55.41,37.310001,86.410004,116.809998,143.509995,106.940002,78.260002,54.5,73.779999,85.860001,18404.509766
104.480003,63.470001,131.600006,81.239998,30.620001000000002,99.589996,68.730003,95.010002,31.049999,156.059998,137.220001,160.580002,34.560001,124.849998,63.650002,43.529999,117.699997,178.360001,58.330002,56.580002,54.919998,36.389998999999996,86.760002,117.029999,143.169998,106.269997,78.279999,54.0,73.129997,87.040001,18313.769531
105.790001,63.830002,131.869995,82.029999,30.719998999999998,100.610001,68.910004,96.089996,31.129998999999998,158.33999599999999,137.059998,160.669998,34.25,123.900002,64.660004,43.639998999999996,117.519997,178.380005,57.650002,56.970001,54.75,35.290001000000004,85.970001,117.980003,142.880005,106.290001,78.709999,53.900002,72.940002,87.489998,18355.0
105.870003,63.939999,131.21000700000002,81.769997,30.799999,100.389999,68.849998,95.160004,31.17,158.050003,136.050003,161.550003,34.580002,123.860001,64.559998,43.509997999999996,118.300003,177.809998,57.84,57.389998999999996,54.790001000000004,35.150002,86.050003,117.879997,142.71000700000002,106.360001,79.480003,53.93,73.300003,87.480003,18352.050781
107.480003,65.519997,131.729996,82.559998,31.040001,100.510002,69.220001,95.83000200000001,31.280001000000002,162.08999599999999,136.91000400000001,163.5,34.98,124.239998,66.300003,43.48,119.209999,178.570007,63.860001000000004,57.959998999999996,55.849998,35.439999,85.779999,118.58000200000001,142.990005,107.739998,80.139999,53.639998999999996,73.760002,87.559998,18543.529297
108.370003,65.83000200000001,132.190002,83.440002,31.01,101.199997,69.300003,95.75,31.27,162.830002,136.21000700000002,162.03999299999998,35.040001000000004,123.650002,66.099998,43.439999,118.290001,178.580002,62.860001000000004,58.060001,55.98,34.93,85.760002,118.150002,142.130005,107.790001,79.949997,53.59,73.339996,88.589996,18529.289062
108.809998,65.389999,132.619995,82.83000200000001,30.940001000000002,101.32,68.800003,96.66999799999999,31.299999,163.440002,136.110001,161.770004,34.919998,123.43,65.870003,43.470001,118.309998,178.389999,62.490002000000004,58.200001,55.77,35.080002,85.989998,118.18,141.820007,108.339996,80.059998,53.66,73.540001,88.699997,18533.050781
108.0,64.739998,132.279999,82.650002,30.85,100.139999,69.08000200000001,97.860001,31.27,162.190002,135.600006,162.080002,34.529999,123.360001,65.279999,43.610001000000004,118.800003,178.820007,62.639998999999996,58.02,55.130001,35.130001,86.309998,118.230003,142.190002,108.120003,79.68,53.810001,73.949997,86.410004,18495.660156
107.93,65.480003,133.0,83.239998,30.950001,101.400002,68.989998,97.769997,31.290001,163.860001,137.03999299999998,163.529999,34.68,123.769997,65.459999,43.75,119.379997,181.0,63.630001,58.299999,56.73,35.150002,86.730003,118.599998,142.630005,109.18,80.120003,53.860001000000004,73.800003,86.720001,18613.519531
108.18,65.379997,133.100006,83.0,30.870001000000002,102.160004,67.660004,96.839996,31.24,163.25,136.570007,161.949997,34.57,123.220001,65.32,44.029999,119.519997,180.270004,63.349998,57.939999,56.450001,34.98,87.040001,118.510002,142.880005,108.870003,80.019997,53.650002,73.889999,87.849998,18576.470703
109.480003,65.629997,134.66000400000001,84.150002,31.190001000000002,102.769997,68.639999,97.099998,31.24,165.550003,137.059998,161.880005,34.91,122.309998,65.720001,44.240002000000004,118.519997,180.559998,63.32,58.119999,56.77,35.110001000000004,87.019997,118.349998,141.619995,109.690002,80.910004,53.610001000000004,73.32,87.809998,18636.050781
109.379997,65.300003,135.0,84.290001,31.120001000000002,102.620003,68.029999,96.879997,31.190001000000002,165.649994,136.229996,160.699997,35.209998999999996,120.33000200000001,65.709999,43.830002,117.940002,179.25,63.040001000000004,57.439999,56.880001,34.790001000000004,86.58000200000001,116.980003,141.080002,109.160004,80.809998,52.759997999999996,72.889999,87.91999799999999,18552.019531
109.220001,65.68,134.720001,84.410004,30.719998999999998,102.220001,68.620003,96.870003,31.290001,165.669998,136.149994,160.440002,35.02,121.309998,65.889999,44.060001,117.099998,179.869995,63.290001000000004,57.560001,56.860001000000004,35.139998999999996,86.959999,117.41999799999999,141.71000700000002,108.940002,80.839996,53.169998,72.93,88.110001,18573.939453
109.08000200000001,65.629997,135.0,83.379997,30.48,103.550003,69.449997,96.650002,31.43,166.059998,134.800003,161.360001,34.970001,120.720001,65.949997,44.099998,117.129997,179.179993,63.630001,57.599998,57.209998999999996,35.189999,87.440002,117.82,142.169998,109.33000200000001,80.269997,52.869999,74.300003,88.910004,18597.699219
109.360001,65.529999,134.440002,83.839996,30.52,102.32,69.779999,96.389999,31.25,166.229996,135.46000700000002,160.03999299999998,35.240002000000004,119.91999799999999,65.860001,43.919998,115.010002,179.610001,63.360001000000004,57.619999,58.900002,34.98,87.309998,117.470001,142.03999299999998,109.139999,80.470001,52.450001,72.809998,87.800003,18552.570312
108.510002,65.360001,134.990005,83.589996,30.629998999999998,101.940002,69.949997,95.870003,31.32,166.259995,135.33999599999999,160.0,35.360001000000004,119.129997,65.800003,43.740002000000004,115.41999799999999,179.070007,63.549999,57.669998,58.66,34.84,86.849998,116.949997,142.08999599999999,108.5,81.059998,52.549999,72.699997,87.989998,18529.419922
108.849998,65.68,134.139999,84.010002,30.98,101.68,70.440002,95.970001,31.23,166.080002,136.220001,160.259995,35.400002,119.440002,65.769997,43.849998,115.190002,179.770004,63.580002,57.889998999999996,59.619999,35.09,87.400002,116.629997,142.009995,108.0,80.800003,52.630001,71.970001,87.720001,18547.300781
108.029999,65.160004,133.28999299999998,83.150002,31.059998999999998,102.199997,70.370003,95.82,31.219998999999998,165.300003,135.059998,159.050003,35.150002,118.709999,65.949997,43.849998,114.870003,179.41000400000001,62.73,57.950001,60.220001,34.82,87.309998,117.110001,139.869995,107.959999,80.290001,52.529999,72.230003,88.019997,18481.480469
