AA,AXP,BA,BAC,CAT,CSCO,CVX,DD,DIS,GE,HD,HPQ,IBM,INTC,JNJ,JPM,KO,MCD,MMM,MRK,MSFT,PFE,PG,T,TRV,UNH,UTX,VZ,WMT,XOM,^DJI
8.899989999999999,59.07,74.0,11.48,97.449997,21.059998999999998,116.040001,48.149997,54.360001000000004,22.5,67.58000200000001,17.019999,204.929993,21.049999,73.620003,46.639998999999996,37.009997999999996,94.360001,100.650002,42.93,27.91,26.84,73.769997,34.130001,77.349998,55.810001,89.800003,42.77,69.349998,91.110001,13881.929688
8.87999,59.450001,73.650002,11.49,98.599998,20.780001000000002,117.209999,47.959998999999996,53.990002000000004,22.5,67.199997,16.48,203.899994,21.280001000000002,74.410004,47.119999,37.419998,94.91999799999999,101.809998,43.66,28.01,27.700001,75.0,34.68,77.809998,56.279999,89.760002,43.5,69.889999,91.760002,13954.419922
8.79999,59.330002,74.589996,11.38,98.650002,20.58,116.449997,47.63,53.790001000000004,22.23,67.239998,16.4,203.520004,21.370001000000002,74.089996,47.130001,37.5,94.66999799999999,100.800003,43.5,27.85,27.51,75.08000200000001,34.48,77.58000200000001,56.080002,89.099998,43.610001000000004,69.75,90.66999799999999,13910.419922
8.83999,58.810001,73.870003,11.32,98.389999,20.57,115.150002,47.45,53.880001,22.280001000000002,66.91999799999999,16.509999,203.070007,21.040001,73.91999799999999,47.049999,37.240002000000004,95.290001,100.550003,43.25,27.450001,27.280001000000002,75.160004,34.790001000000004,78.459999,55.209998999999996,87.57,43.610001000000004,69.949997,89.970001,13860.580078
8.999989999999999,59.91,74.870003,11.71,99.489998,20.83,116.5,47.979999,54.59,22.620001000000002,67.300003,16.459999,205.179993,21.360001,74.18,47.849998,37.540001000000004,95.949997,101.559998,41.830002,27.93,27.629998999999998,75.91999799999999,35.509997999999996,79.889999,55.77,89.839996,44.560001,70.489998,90.040001,14009.790038999998
8.85999,59.41,75.209999,11.48,98.260002,20.82,115.199997,47.439997999999996,53.900002,22.309998999999998,66.360001,16.179999,203.78999299999998,21.16,74.110001,47.68,37.349998,94.599998,100.769997,40.849998,27.440001000000002,27.17,75.25,35.23,78.0,55.75,89.540001,44.52,69.629997,89.150002,13880.080078
8.93999,60.66,75.889999,11.88,98.440002,21.08,115.809998,47.599998,54.290001000000004,22.540001,66.389999,16.61,202.78999299999998,21.18,74.660004,48.790001000000004,38.139998999999996,94.910004,101.489998,41.43,27.5,27.51,75.699997,35.349998,78.650002,57.77,89.260002,44.560001,70.769997,89.739998,13979.299805
8.95999,60.560001,76.290001,11.93,97.699997,21.190001000000002,115.910004,47.439997999999996,54.52,22.440001000000002,66.66999799999999,16.689999,201.020004,20.99,75.389999,48.610001000000004,38.310001,95.07,102.690002,41.09,27.34,27.32,76.150002,35.43,78.959999,57.380001,89.370003,44.75,71.309998,89.790001,13986.519531
8.899989999999999,62.139998999999996,77.43,11.84,96.110001,21.1,115.019997,47.29,54.360001000000004,22.48,66.309998,16.439999,199.740005,20.809998999999998,75.059998,48.23,38.91,94.629997,102.220001,41.0,27.280001000000002,26.959999,76.150002,35.27,79.120003,57.049999,89.949997,44.459998999999996,71.230003,88.25,13944.049805
8.93999,61.799999,76.559998,11.76,96.849998,21.16,115.639999,47.499998,54.66,22.5,67.010002,16.87,201.679993,21.0,75.480003,48.630001,38.77,94.870003,102.660004,41.18,27.549999,26.879998999999998,75.75,35.27,78.860001,57.740002000000004,90.089996,44.349998,71.480003,88.610001,13992.969727000002
8.86999,61.98,75.870003,11.86,96.599998,21.27,115.639999,47.759997999999996,54.75,22.450001,66.379997,16.829999,200.16000400000001,21.030001000000002,75.410004,48.66,38.610001000000004,95.16999799999999,102.620003,41.380001,27.860001,27.139999,75.809998,35.23,79.209999,57.119999,89.610001,44.32,71.400002,88.279999,13971.240234
9.029989,62.200001,75.989998,12.25,97.220001,20.969998999999998,116.5,47.979999,54.950001,22.58,67.32,17.099999,200.03999299999998,21.190001000000002,75.800003,49.139998999999996,37.560001,95.099998,103.459999,41.450001,27.879998999999998,26.99,75.980003,35.599998,79.900002,57.009997999999996,89.980003,44.439999,71.400002,88.459999,14018.700195
9.09999,62.099998,74.779999,12.17,96.379997,21.139999,115.529999,47.579997999999996,54.959998999999996,23.389999,67.449997,17.01,200.08999599999999,21.25,75.660004,48.68,37.209998999999996,94.0,102.860001,41.150002,28.030001000000002,27.0,76.559998,35.419998,79.989998,57.23,89.5,44.52,71.389999,88.66999799999999,13982.910156
9.289989,62.34,74.93,12.13,96.07,20.99,115.709999,47.23,54.880001,23.41,67.339996,17.029999,199.649994,21.23,75.809998,49.220001,36.84,93.559998,102.779999,41.189999,28.040001,27.059998999999998,76.779999,35.290001000000004,80.339996,57.049999,89.690002,44.330002,70.82,88.519997,13973.389647999998
9.319989,61.689999,75.029999,12.03,95.610001,20.99,114.959999,46.939997,55.610001000000004,23.290001,67.519997,16.789998999999998,200.979996,21.120001000000002,76.160004,48.880001,37.419998,93.900002,103.230003,41.419998,28.01,27.290001,76.540001,35.360001000000004,80.389999,57.32,90.779999,44.400002,69.300003,88.360001,13981.759766
9.059989,62.279999,74.650002,12.19,95.599998,21.459999,115.91999799999999,47.179998,55.73,23.75,67.550003,16.889999,200.320007,21.09,76.959999,49.450001,37.669998,93.849998,104.18,42.220001,28.049999,27.709999,77.379997,35.669998,80.599998,56.66,91.019997,44.5,68.760002,89.32,14035.669922
8.75999,61.91,74.779999,11.8,93.220001,21.110001,114.989998,46.540001000000004,54.599998,23.41,66.440002,16.699999,199.309998,20.73,76.650002,48.610001000000004,37.73,93.910004,103.150002,42.66,27.870001000000002,27.57,77.08000200000001,35.470001,80.110001,55.209998999999996,90.160004,44.919998,69.209999,88.970001,13927.540038999998
8.659989999999999,61.540001000000004,76.010002,11.42,91.529999,20.76,114.989998,46.520001,54.169998,23.26,64.379997,17.099999,198.330002,20.25,76.870003,48.25,37.709998999999996,94.139999,102.720001,42.5,27.49,27.41,77.040001,35.43,80.379997,55.240002000000004,89.410004,45.119999,70.260002,88.589996,13880.620116999999
8.639991,62.57,76.660004,11.44,91.540001,20.9,115.959999,47.239998,54.25,23.389999,65.58000200000001,19.199999,201.08999599999999,20.42,76.25,48.91,38.52,95.25,103.540001,42.970001,27.76,27.379998999999998,76.989998,35.68,81.010002,54.470001,90.489998,45.400002,70.400002,89.199997,14000.570312
8.419989999999999,62.02,75.029999,11.03,89.160004,20.66,113.540001,46.429999,53.59,22.809998999999998,63.919998,19.069999,197.509995,20.23,75.57,47.700001,37.720001,96.139999,101.75,42.52,27.370001000000002,26.84,75.91999799999999,35.189999,79.25,53.299999,88.370003,45.720001,70.440002,87.699997,13784.169922
8.409991,61.919998,75.650002,11.13,89.949997,20.610001,114.959999,46.969999,53.900002,23.049999,67.559998,19.79,199.139999,20.58,75.75,47.599998,38.110001000000004,96.220001,102.309998,42.419998,27.370001000000002,27.030001000000002,76.08000200000001,35.490002000000004,80.040001,53.049999,89.199997,46.119999,71.110001,88.510002,13900.129883000001
8.53999,62.5,77.360001,11.3,92.25,20.889999,116.650002,47.51,54.48,23.370001000000002,68.059998,19.77,202.330002,20.93,76.32,49.279999,38.450001,95.730003,103.57,42.970001,27.809998999999998,27.41,76.75,35.849998,80.779999,53.869999,90.57,46.349998,71.660004,89.529999,14075.370116999999
8.51999,62.150002,76.900002,11.23,92.370003,20.860001,117.150002,47.899998,54.59,23.219998999999998,68.5,20.139999,200.830002,20.879998999999998,76.110001,48.919998,38.720001,95.900002,104.0,42.73,27.799999,27.370001000000002,76.18,35.91,80.41999799999999,53.450001,90.550003,46.529999,70.779999,89.550003,14054.490234
8.439991000000001,62.369999,77.279999,11.34,91.360001,20.83,116.900002,48.090001,55.330002,23.190001000000002,69.029999,20.149998999999998,202.91000400000001,21.030001000000002,76.699997,48.91,38.700001,95.68,103.769997,42.630001,27.950001,27.389999,76.489998,36.009997999999996,80.690002,53.52,90.129997,46.720001,71.739998,89.43,14089.660156
8.349991000000001,62.889998999999996,77.089996,11.41,89.75,20.74,117.489998,48.309996999999996,55.799999,23.27,70.290001,19.969998999999998,205.190002,21.27,77.199997,49.099998,38.82,95.07,103.279999,43.34,28.15,27.690001000000002,76.68,36.23,80.519997,53.32,89.129997,47.110001000000004,73.260002,88.949997,14127.820312
8.349991000000001,64.120003,78.660004,11.55,90.209999,21.219998999999998,117.93,48.679999,56.48,23.59,70.470001,20.369998000000002,206.529999,21.51,77.660004,49.490002000000004,38.68,95.809998,104.449997,43.25,28.35,28.07,77.050003,36.599998,81.459999,53.5,91.019997,47.689999,73.720001,89.610001,14253.769531
8.569989999999999,64.650002,79.08000200000001,11.92,89.639999,21.719998999999998,118.470001,48.74,56.360001000000004,23.67,70.480003,20.929999,208.380005,21.75,77.389999,50.029999,39.02,96.809998,104.660004,43.68,28.09,28.120001000000002,77.199997,36.290001000000004,81.07,53.610001000000004,91.07,47.279999,73.379997,89.559998,14296.240234
8.639991,64.559998,81.050003,12.26,89.650002,21.799999,118.559998,48.679999,56.32,23.68,70.25,20.85,209.419998,21.889999,77.75,50.630001,39.119999,97.089996,104.540001,43.27,28.139999,28.27,76.900002,36.389998999999996,81.199997,53.799999,91.709999,47.48,73.32,88.709999,14329.490234
8.609991,64.699997,81.230003,12.07,90.510002,21.83,118.57,49.149998,57.389998999999996,23.77,71.370003,21.0,210.38000499999998,21.58,78.190002,50.200001,39.220001,98.709999,105.709999,42.970001,28.0,28.190001000000002,77.18,36.68,81.650002,53.810001,92.07,47.959998999999996,73.029999,88.970001,14397.070312
8.669989999999999,65.5,82.940002,12.15,91.18,21.879998999999998,118.730003,49.329997999999996,57.66,23.620001000000002,71.32,21.029998000000003,210.080002,21.690001000000002,78.440002,50.48,39.310001,98.889999,105.809998,43.66,27.870001000000002,28.25,77.349998,36.599998,81.75,54.209998999999996,92.910004,47.810001,72.980003,89.160004,14447.290038999998
8.61999,65.290001,84.160004,12.01,89.739998,21.700001,118.25,49.709998999999996,57.110001000000004,23.41,70.75,21.4,210.55000299999998,21.639999,78.559998,50.279999,38.959998999999996,98.760002,105.129997,45.040001000000004,27.91,27.940001000000002,77.16999799999999,36.720001,81.739998,54.830002,93.139999,48.360001000000004,73.599998,89.160004,14450.05957
8.53999,65.300003,84.75,12.06,89.279999,21.58,118.360001,49.589999,57.34,23.49,70.760002,21.319999,212.059998,21.66,78.550003,50.16,38.59,99.379997,105.089996,44.59,27.92,28.02,76.800003,36.599998,82.120003,54.48,93.08000200000001,47.939999,73.650002,89.260002,14455.280272999998
8.54999,65.379997,84.620003,12.11,88.699997,21.59,120.0,49.919996999999995,57.75,23.690001000000002,70.239998,21.93,215.80000299999998,21.65,79.099998,51.0,39.02,99.309998,106.019997,44.27,28.139999,28.110001,77.389999,36.860001000000004,82.360001,54.73,93.449997,48.48,73.220001,89.83000200000001,14539.139647999998
8.62999,66.089996,86.43,12.57,88.83000200000001,21.93,119.68,49.899997,57.580002,23.440001000000002,69.050003,22.179999,214.919998,21.379998999999998,79.190002,50.02,38.830002,99.66999799999999,106.400002,44.09,28.040001,28.02,76.339996,36.43,82.279999,54.73,93.279999,48.02,72.5,89.370003,14514.110352000002
8.559989999999999,65.779999,85.18,12.56,89.360001,21.67,119.129997,49.709998999999996,56.830002,23.25,69.349998,22.829999,213.210007,21.26,78.809998,49.509997999999996,38.759997999999996,98.57,105.410004,43.630001,28.1,28.040001,76.160004,36.150002,82.529999,55.0,92.769997,48.75,72.25,88.769997,14452.05957
8.479989999999999,65.129997,85.510002,12.71,88.269997,21.52,119.459999,49.649999,56.310001,23.32,68.790001,23.109999,213.440002,21.139999,78.860001,49.200001,39.330002,98.400002,105.18,43.700001,28.18,27.99,77.110001,36.139998999999996,83.190002,55.169998,93.110001,48.950001,72.449997,88.58000200000001,14455.820312
8.53999,66.0,85.370003,12.78,86.940002,21.67,120.349998,49.839997,56.939999,23.459999,68.879997,22.919998,215.059998,21.18,79.449997,49.119999,39.869999,98.769997,105.660004,44.119999,28.32,28.290001,77.58000200000001,36.189999,83.839996,54.880001,93.449997,48.599998,72.989998,88.629997,14511.730469
8.44999,65.410004,84.33000200000001,12.57,86.83000200000001,20.84,120.339996,49.36,56.310001,23.290001,68.949997,22.32,212.25999500000003,21.040001,79.010002,48.349998,40.07,98.529999,104.940002,43.790001000000004,28.110001,28.110001,77.209999,36.150002,83.75,55.060001,92.43,48.799999,73.129997,88.16999799999999,14421.490234
8.44999,66.220001,84.82,12.56,87.480003,20.75,121.18,49.269998,56.779999,23.370001000000002,69.559998,23.039998,212.080002,21.33,79.739998,48.779999,40.040001000000004,99.269997,106.41999799999999,43.900002,28.25,28.379998999999998,77.269997,36.43,83.690002,54.459998999999996,93.589996,49.02,74.279999,89.290001,14512.030272999998
8.419989999999999,66.099998,84.849998,12.4,86.639999,20.85,120.18,49.109998,56.209998999999996,23.24,69.470001,23.099999,210.74000499999997,21.15,79.68,48.52,40.119999,98.239998,105.16999799999999,43.689999,28.16,28.16,76.68,36.389998999999996,83.370003,54.860001000000004,92.800003,49.16,74.849998,89.019997,14447.75
8.419989999999999,67.16999799999999,86.620003,12.28,87.0,20.85,120.980003,48.969998,56.630001,23.120001000000002,70.050003,23.639999,212.36000099999998,21.77,80.849998,48.639998999999996,40.689999,98.5,106.07,44.389998999999996,28.16,28.6,77.400002,36.740002000000004,83.360001,55.650002,92.650002,49.48,74.769997,90.129997,14559.650391
8.489989999999999,67.150002,86.199997,12.23,86.900002,20.83,120.190002,48.889998,56.470001,23.1,69.650002,23.579998,210.88999900000002,21.83,81.269997,47.77,40.220001,98.900002,105.290001,44.099998,28.370001000000002,28.639999,77.059998,36.619999,83.370003,56.619999,92.610001,48.939999,74.779999,90.58000200000001,14526.160156
8.51999,67.459999,85.849998,12.18,86.970001,20.9,118.82,49.16,56.799999,23.120001000000002,69.779999,23.839998,213.30000299999998,21.84,81.529999,47.459998999999996,40.439999,99.690002,106.309998,44.200001,28.610001,28.860001,77.059998,36.689999,84.190002,57.209998999999996,93.43,49.150002,74.83000200000001,90.110001,14578.540038999998
8.38999,67.260002,85.25,12.15,85.639999,20.83,119.610001,49.009997999999996,56.689999,23.08,69.66999799999999,23.309998,212.38000499999998,21.43,81.93,47.830002,40.450001,99.050003,105.650002,44.349998,28.610001,28.84,77.699997,37.25,83.949997,58.970001,92.91999799999999,49.220001,75.43,90.769997,14572.849609
8.299991,67.639999,84.089996,12.15,84.879997,21.219998999999998,119.0,49.029998,57.459998999999996,23.34,71.019997,22.099998,214.36000099999998,21.459999,82.690002,48.279999,40.720001,100.260002,106.519997,44.91,28.799999,29.23,78.959999,37.57,84.410004,61.740002000000004,92.989998,49.5,76.019997,90.58000200000001,14662.009766
8.269991000000001,66.25,84.360001,11.81,84.120003,21.200001,117.779999,48.789998,57.25,23.0,70.360001,21.909999,212.66000400000001,21.049999,82.07,46.849998,40.169998,99.25,105.68,45.360001000000004,28.559998999999998,29.030001000000002,78.120003,37.279999,83.720001,61.669998,93.199997,48.990002000000004,76.0,89.93,14550.349609
8.219991,66.730003,84.949997,11.94,84.629997,21.040001,118.07,49.04,57.59,23.08,70.690002,22.299999,211.309998,21.139999,82.410004,47.490002000000004,40.540001000000004,100.629997,105.82,45.32,28.6,29.16,78.540001,37.91,84.339996,62.029999,93.160004,49.299999,76.199997,89.769997,14606.110352000002
8.239991,65.300003,86.16999799999999,11.97,84.599998,20.610001,117.519997,48.689997,57.700001,22.93,70.059998,21.969998,209.41000400000001,20.940001000000002,82.040001,47.91,40.080002,101.41999799999999,105.779999,45.130001,28.700001,29.1,78.230003,38.02,84.410004,62.099998,92.639999,49.560001,76.389999,89.010002,14565.25
8.38999,65.599998,86.75,12.21,84.190002,20.57,117.809998,48.8,58.82,23.120001000000002,71.220001,21.93,209.320007,21.09,81.110001,48.580002,40.860001000000004,101.5,105.75,45.48,28.59,29.16,78.790001,37.619999,84.730003,61.889998999999996,93.709999,49.43,77.290001,88.599998,14613.480469
8.38999,65.220001,87.209999,12.25,85.900002,20.969998999999998,118.639999,49.229997999999995,59.139998999999996,23.059998999999998,71.199997,22.22,209.220001,21.75,81.519997,48.68,40.709998999999996,101.059998,105.949997,45.509997999999996,29.610001,29.110001,78.260002,37.759997999999996,85.269997,62.18,94.449997,49.360001000000004,78.120003,88.769997,14673.459961000002
8.309989999999999,65.400002,87.82,12.32,86.57,21.469998999999998,119.639999,49.739996999999995,60.110001000000004,23.58,71.690002,22.32,212.0,22.26,82.019997,49.25,41.07,101.489998,107.690002,46.84,30.280001000000002,29.92,79.239998,38.18,84.809998,62.41,95.18,49.860001000000004,77.370003,88.68,14802.240234
8.319991,65.739998,88.529999,12.27,85.699997,21.690001000000002,120.949997,50.29,60.549999,23.59,71.900002,20.879998,212.919998,21.83,82.32,49.310001,41.18,101.989998,108.25,47.209998999999996,28.940001000000002,30.639999,79.66999799999999,38.540001000000004,86.059998,62.98,95.82,50.509997999999996,77.790001,89.220001,14865.139647999998
8.219991,65.68,88.889999,12.17,85.050003,21.540001,119.940002,49.819997,60.549999,23.459999,73.620003,20.899998,211.38000499999998,21.68,82.739998,49.009997999999996,41.080002,103.589996,107.68,47.110001000000004,28.790001,30.67,80.08000200000001,38.59,86.260002,63.029999,95.690002,50.860001000000004,78.559998,88.989998,14865.05957
8.039991,64.099998,86.769997,11.98,82.269997,21.049999,116.57,48.78,58.880001,22.809998999999998,72.230003,20.679999,209.259995,21.379998999999998,81.709999,47.93,40.09,102.150002,105.760002,46.459998999999996,28.690001000000002,30.450001,79.650002,37.950001,84.709999,61.59,93.519997,50.639998999999996,78.470001,86.489998,14599.200195
8.099991000000001,64.589996,86.889999,12.28,82.610001,21.16,117.010002,49.600001,60.75,23.1,72.459999,21.029998000000003,212.0,21.92,83.440002,48.490002000000004,42.369999,103.040001,106.150002,46.959998999999996,28.969998999999998,30.940001000000002,80.099998,37.939999,86.550003,62.810001,94.510002,50.459998999999996,78.68,86.610001,14756.780272999998
7.9599910000000005,64.129997,86.690002,11.7,81.470001,20.629998999999998,114.809998,49.149998,60.68,22.76,72.800003,20.489998,209.669998,21.93,83.900002,46.790001000000004,42.549999,102.540001,105.480003,46.759997999999996,28.83,30.870001000000002,79.059998,37.779999,85.07,62.029999,92.849998,49.540001000000004,78.510002,86.08000200000001,14618.589844
8.029991,65.040001,86.120003,11.44,80.459999,20.58,115.589996,48.589997,59.990002000000004,22.67,72.480003,20.209998000000002,207.149994,22.24,83.18,46.639998999999996,42.099998,101.910004,104.980003,46.560001,28.790001,30.59,79.870003,37.740002000000004,84.099998,59.689999,91.550003,50.91,77.160004,86.620003,14537.139647999998
8.079991,67.239998,87.959999,11.66,80.43,20.459999,115.900002,49.189997999999996,61.560001,21.75,74.0,19.559998,190.0,22.440001000000002,84.489998,47.23,42.66,99.91999799999999,105.709999,47.490002000000004,29.77,31.059998999999998,81.43,38.279999,84.809998,60.040001000000004,93.220001,52.25,78.290001,87.449997,14547.509766
8.109991,66.660004,86.940002,11.72,82.709999,20.59,116.57,50.41,62.009997999999996,21.35,73.860001,19.759999,187.830002,22.879998999999998,84.83000200000001,47.349998,42.720001,99.32,105.800003,47.919998,30.83,30.93,81.400002,38.73,84.58000200000001,59.220001,93.629997,52.189999,77.970001,88.089996,14567.169922
8.119991,67.449997,88.18,12.07,84.099998,20.91,117.480003,52.489998,62.59,21.5,73.379997,19.65,191.610001,23.379998999999998,85.449997,48.169998,42.700001,99.760002,107.389999,48.630001,30.6,31.08,82.540001,39.0,86.349998,58.540001000000004,92.889999,52.32,79.089996,89.300003,14719.459961000002
8.409991,67.41999799999999,90.83000200000001,12.31,83.779999,20.389999,118.279999,52.749999,61.939999,21.959999,73.279999,19.839999,191.71000700000002,23.66,84.389999,48.720001,42.150002,101.019997,107.870003,47.950001,31.76,30.6,77.120003,37.040001000000004,85.860001,58.790001000000004,92.0,51.799999,78.029999,89.43,14676.299805
8.38999,68.129997,91.66999799999999,12.44,84.510002,20.639999,118.510002,53.29,62.0,21.950001,73.370003,19.589999,193.949997,23.379998999999998,85.220001,49.0,42.349998,100.940002,104.879997,47.349998,31.940001000000002,30.26,76.58000200000001,37.279999,85.269997,59.34,92.110001,53.220001,78.650002,88.07,14700.799805
8.269991000000001,67.75,92.849998,12.42,84.68,20.67,120.040001,52.899997,61.869999,22.209999,73.349998,19.969998999999998,194.309998,23.4,85.120003,48.880001,42.099998,100.889999,103.790001,47.869999,31.790001,30.09,77.099998,37.040001000000004,85.150002,59.48,91.150002,53.630001,79.040001,88.0,14712.549805
8.419989999999999,67.629997,91.900002,12.38,84.800003,20.98,121.32,54.099999,63.0,22.27,73.66999799999999,20.499998,199.149994,23.76,85.58000200000001,48.919998,42.240002000000004,102.18,103.83000200000001,47.82,32.610001000000004,30.43,77.68,37.299999,85.480003,60.009997999999996,91.620003,53.459998999999996,78.389999,88.209999,14818.75
8.499991,68.410004,91.410004,12.31,84.66999799999999,20.92,122.010002,54.509997,62.84,22.290001,73.349998,20.6,202.53999299999998,23.950001,85.230003,49.009997999999996,42.330002,102.139999,104.709999,47.0,33.099998,29.07,76.769997,37.459998999999996,85.410004,59.93,91.290001,53.91,77.720001,88.989998,14839.799805
8.42999,68.279999,91.18,12.14,83.08000200000001,20.379998999999998,120.269997,53.37,63.209998999999996,22.15,72.760002,20.349998,199.630005,23.99,84.230003,48.009997999999996,42.209998999999996,101.379997,104.550003,45.689999,32.720001,28.9,76.989998,37.560001,84.099998,59.720001,91.050003,52.400002,78.059998,87.510002,14700.950195
8.45999,69.379997,92.209999,12.19,84.260002,20.73,122.040001,53.51,63.880001,22.32,73.33000200000001,20.45,202.389999,24.110001,85.160004,48.080002,41.959998999999996,102.059998,106.040001,45.73,33.16,29.27,77.760002,37.560001,84.41999799999999,59.48,91.75,52.529999,78.459999,88.629997,14831.580078
8.61999,70.230003,93.739998,12.24,86.980003,20.83,123.489998,53.939997999999996,64.800003,22.57,73.959999,20.629998,204.509995,23.959999,85.75,47.57,42.240002000000004,102.91999799999999,107.83000200000001,45.669998,33.490002000000004,28.959999,78.190002,37.34,85.410004,58.919998,93.110001,52.68,79.25,90.019997,14973.959961000002
8.68999,70.059998,94.190002,12.88,87.589996,20.809998999999998,123.25,53.89,65.059998,22.58,75.260002,20.639999,202.779999,23.91,84.68,48.18,42.080002,102.07,107.839996,44.98,33.75,28.719998999999998,77.75,37.09,85.309998,60.200001,93.489998,52.049999,78.83000200000001,90.58000200000001,14968.889647999998
8.639991,70.239998,94.790001,12.9,89.790001,20.379998999999998,123.040001,54.649997,66.07,22.68,75.07,20.499998,203.630005,24.15,85.529999,49.139998999999996,42.700001,102.290001,108.010002,45.27,33.310001,29.030001000000002,77.940002,37.52,86.019997,60.5,93.870003,52.919998,78.83000200000001,91.150002,15056.200195
8.86999,70.309998,94.040001,13.02,90.309998,20.719998999999998,123.360001,54.699999,65.989998,23.01,75.41999799999999,21.069999,204.820007,24.25,85.459999,49.759997999999996,42.459998999999996,100.949997,108.199997,44.990002000000004,32.990002000000004,28.73,78.440002,37.830002,87.279999,62.509997999999996,94.379997,53.110001000000004,78.25,91.699997,15105.120116999999
8.78999,70.209999,94.610001,12.91,89.949997,20.83,123.639999,55.38,66.66999799999999,22.780001000000002,75.870003,21.179999,203.240005,24.360001,85.150002,49.040001000000004,42.119999,99.690002,109.91999799999999,45.490002000000004,32.66,28.6,78.209999,37.330002,86.459999,62.009997999999996,94.760002,52.709998999999996,78.400002,91.029999,15082.620116999999
8.69999,70.08000200000001,94.239998,13.02,88.620003,21.1,123.230003,55.46,67.199997,22.9,76.010002,21.54,204.470001,24.5,85.760002,48.959998999999996,42.150002,100.199997,110.480003,45.950001,32.689999,28.719998999999998,78.760002,37.360001000000004,86.489998,62.91,95.25,52.889998999999996,78.889999,90.139999,15118.490234
8.52999,69.790001,94.760002,12.98,88.07,21.27,122.849998,54.449996999999996,67.32,22.85,76.66999799999999,21.349999,202.470001,24.08,85.849998,49.669998,42.189999,100.379997,110.5,46.169998,33.029999,29.370001000000002,78.589996,37.0,86.5,62.389998999999996,94.949997,52.549999,78.5,90.099998,15091.679688
8.559989999999999,71.510002,96.110001,13.34,87.550003,21.27,125.0,55.16,67.470001,23.01,77.32,21.52,203.21000700000002,23.84,86.970001,50.23,42.52,101.199997,110.589996,46.650002,33.529999,29.4,79.470001,37.23,87.900002,61.73,95.93,53.169998,78.779999,91.110001,15215.25
8.499991,72.779999,97.019997,13.44,87.0,21.209999,123.010002,55.549997999999995,67.66999799999999,23.24,77.879997,20.969998999999998,203.320007,24.200001,87.639999,51.09,42.919998,101.949997,111.5,46.73,33.849998,29.559998999999998,80.68,37.529999,87.779999,61.610001000000004,95.809998,53.599998,79.860001,91.239998,15275.69043
8.499991,72.230003,96.58000200000001,13.36,86.779999,23.889999,122.760002,55.489998,66.470001,23.27,76.75,21.359999,204.690002,23.940001000000002,87.449997,50.970001,43.09,101.120003,111.07,46.369999,34.080002,29.25,80.199997,37.380001,86.870003,62.139998999999996,95.16999799999999,53.200001,78.5,90.699997,15233.219727000002
8.609991,73.32,98.91999799999999,13.43,87.66999799999999,24.24,123.41999799999999,55.889998999999996,66.58000200000001,23.459999,76.860001,21.27,208.440002,24.040001,88.089996,52.299999,42.970001,101.540001,111.389999,45.990002000000004,34.869999,28.959999,80.019997,37.439999,86.5,62.84,97.349998,53.349998,77.870003,91.760002,15354.400391
8.75999,74.400002,98.720001,13.51,88.33000200000001,23.950001,124.779999,55.929999,66.120003,23.57,76.760002,21.179999,207.600006,24.08,88.010002,52.290001000000004,42.380001,101.540001,111.720001,45.209998999999996,35.080002,28.700001,79.089996,37.220001,85.550003,62.560001,97.230003,52.740002000000004,77.400002,92.519997,15335.280272999998
8.75999,75.110001,98.75,13.44,88.099998,24.01,125.940002,56.379998,65.83000200000001,23.66,78.709999,21.11,208.649994,24.15,88.589996,53.02,42.34,102.139999,112.010002,47.330002,34.849998,28.780001000000002,78.800003,36.939999,83.629997,62.869999,97.550003,52.07,77.389999,92.800003,15387.580078
8.68999,74.440002,97.93,13.31,87.699997,23.34,124.93,55.569998,65.57,23.860001,79.690002,21.229999,206.990005,24.07,88.459999,53.630001,42.25,101.739998,110.790001,46.709998999999996,34.610001000000004,29.299999,78.82,36.619999,83.769997,62.279999,96.25,51.470001,77.029999,92.190002,15307.169922
8.53999,74.690002,99.75,13.21,86.949997,23.51,125.400002,55.349998,65.230003,23.66,78.910004,24.859999,206.16000400000001,24.049999,87.209999,53.349998,41.93,101.029999,110.410004,47.330002,34.150002,29.110001,78.699997,36.740002000000004,83.5,62.360001000000004,95.489998,51.889998999999996,76.33000200000001,91.790001,15294.5
8.479989999999999,75.269997,100.0,13.24,86.209999,23.530001000000002,125.449997,55.349998,65.489998,23.530001000000002,78.989998,24.21,205.720001,23.92,86.82,53.66,42.240002000000004,100.290001,110.269997,47.16,34.27,29.040001,81.879997,36.75,83.599998,62.060001,95.040001,51.389998999999996,77.309998,91.529999,15303.099609
8.58999,76.160004,100.110001,13.35,86.190002,23.889999,126.43,55.889998999999996,66.690002,23.6,79.82,24.649998,207.779999,24.08,87.610001,54.599998,42.549999,101.239998,111.589996,47.619999,35.02,29.01,80.860001,36.18,83.220001,63.34,95.970001,50.82,77.32,92.379997,15409.389647999998
8.579991,75.83000200000001,99.089996,13.48,86.489998,24.120001000000002,125.489998,56.019997,66.260002,23.639999,79.489998,25.239998999999997,207.919998,24.27,85.650002,54.669998,41.400002,99.050003,111.129997,46.869999,34.880001,28.280001000000002,78.900002,35.91,83.66999799999999,63.349998,95.120003,49.57,76.230003,92.08000200000001,15302.799805
